flight_mode,scenario,amplitude_tier,config_key,config_name,run_id,study_name,config_profile,artifact_dir,analysis_status,baseline_sample_count,active_sample_count,baseline_collective_floor_rate,active_collective_floor_rate,collective_floor_specificity,baseline_pair_split_rate,active_pair_split_rate,pair_split_specificity,pair_split_sign_consistency,pair_split_direction,baseline_actuator_1_floor_rate,baseline_actuator_2_floor_rate,baseline_actuator_3_floor_rate,baseline_actuator_4_floor_rate,active_actuator_1_floor_rate,active_actuator_2_floor_rate,active_actuator_3_floor_rate,active_actuator_4_floor_rate,actuator_1_floor_specificity,actuator_2_floor_specificity,actuator_3_floor_specificity,actuator_4_floor_specificity,actuator_specificity_spread,active_dominant_vector_state,active_dominant_vector_purity,baseline_dominant_vector_state,baseline_dominant_vector_purity,accepted,failsafe_during_experiment,completion_reason,rejection_reasons,anomaly_summary,status,exit_code,research_acceptance
GUIDED_NOGPS,nominal,confirm,nominal-confirm,ardupilot_a2_guided_nogps_boundary_readiness_nominal_confirm.yaml,20260415_100921_ardupilot_attitude_pulse_train_throttle_r5,ardupilot_a2_guided_nogps_boundary_readiness_nominal_confirm,ardupilot_a2_guided_nogps_boundary_readiness_nominal_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_100921_ardupilot_attitude_pulse_train_throttle_r5,ok,156,33,0.38461538461538464,0.6060606060606061,0.22144522144522144,0.02564102564102564,0.18181818181818182,0.1561771561771562,1.0,12_gt_34,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.22144522144522144,0.22144522144522144,0.22144522144522144,0.22144522144522144,0.0,0.000|0.000|0.000|0.000,0.6060606060606061,0.000|0.000|0.000|0.000,0.3717948717948718,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro.yaml,20260415_100955_ardupilot_attitude_pulse_train_throttle_r1,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_100955_ardupilot_attitude_pulse_train_throttle_r1,ok,158,34,0.3924050632911392,0.5882352941176471,0.19583023082650786,0.0189873417721519,0.20588235294117646,0.18689501116902457,1.0,12_gt_34,0.3924050632911392,0.3924050632911392,0.3924050632911392,0.3924050632911392,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.19583023082650786,0.19583023082650786,0.19583023082650786,0.19583023082650786,0.0,0.000|0.000|0.000|0.000,0.5882352941176471,0.000|0.000|0.000|0.000,0.379746835443038,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro.yaml,20260415_101030_ardupilot_attitude_pulse_train_throttle_r2,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101030_ardupilot_attitude_pulse_train_throttle_r2,ok,158,33,0.3860759493670886,0.6363636363636364,0.25028768699654774,0.0189873417721519,0.18181818181818182,0.16283084004602993,1.0,12_gt_34,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.25028768699654774,0.25028768699654774,0.25028768699654774,0.25028768699654774,0.0,0.000|0.000|0.000|0.000,0.6363636363636364,0.000|0.000|0.000|0.000,0.37341772151898733,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro.yaml,20260415_101104_ardupilot_attitude_pulse_train_throttle_r3,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101104_ardupilot_attitude_pulse_train_throttle_r3,ok,158,35,0.3860759493670886,0.6,0.21392405063291137,0.012658227848101266,0.2,0.18734177215189873,1.0,12_gt_34,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.6,0.6,0.6,0.6,0.21392405063291137,0.21392405063291137,0.21392405063291137,0.21392405063291137,0.0,0.000|0.000|0.000|0.000,0.6,0.000|0.000|0.000|0.000,0.37341772151898733,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro.yaml,20260415_101138_ardupilot_attitude_pulse_train_throttle_r4,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101138_ardupilot_attitude_pulse_train_throttle_r4,ok,159,32,0.389937106918239,0.59375,0.20381289308176098,0.025157232704402517,0.1875,0.1623427672955975,1.0,12_gt_34,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,0.59375,0.59375,0.59375,0.59375,0.20381289308176098,0.20381289308176098,0.20381289308176098,0.20381289308176098,0.0,0.000|0.000|0.000|0.000,0.59375,0.000|0.000|0.000|0.000,0.37735849056603776,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,micro,throttle_biased-micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro.yaml,20260415_101212_ardupilot_attitude_pulse_train_throttle_r5,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_micro,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101212_ardupilot_attitude_pulse_train_throttle_r5,ok,154,34,0.38311688311688313,0.6176470588235294,0.2345301757066463,0.01948051948051948,0.17647058823529413,0.15699006875477464,1.0,12_gt_34,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.2345301757066463,0.2345301757066463,0.2345301757066463,0.2345301757066463,0.0,0.000|0.000|0.000|0.000,0.6176470588235294,0.000|0.000|0.000|0.000,0.37012987012987014,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe.yaml,20260415_101246_ardupilot_attitude_pulse_train_throttle_r1,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101246_ardupilot_attitude_pulse_train_throttle_r1,ok,157,35,0.3885350318471338,0.6,0.2114649681528662,0.006369426751592357,0.17142857142857143,0.16505914467697907,1.0,12_gt_34,0.3885350318471338,0.3885350318471338,0.3885350318471338,0.3885350318471338,0.6,0.6,0.6,0.6,0.2114649681528662,0.2114649681528662,0.2114649681528662,0.2114649681528662,0.0,0.000|0.000|0.000|0.000,0.6,0.000|0.000|0.000|0.000,0.37579617834394907,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe.yaml,20260415_101320_ardupilot_attitude_pulse_train_throttle_r2,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101320_ardupilot_attitude_pulse_train_throttle_r2,ok,159,31,0.4025157232704403,0.5806451612903226,0.17812943801988235,0.018867924528301886,0.22580645161290322,0.20693852708460134,1.0,12_gt_34,0.4025157232704403,0.4025157232704403,0.4025157232704403,0.4025157232704403,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.17812943801988235,0.17812943801988235,0.17812943801988235,0.17812943801988235,0.0,0.000|0.000|0.000|0.000,0.5806451612903226,0.000|0.000|0.000|0.000,0.389937106918239,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe.yaml,20260415_101354_ardupilot_attitude_pulse_train_throttle_r3,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101354_ardupilot_attitude_pulse_train_throttle_r3,ok,155,33,0.3935483870967742,0.5757575757575758,0.1822091886608016,0.012903225806451613,0.21212121212121213,0.1992179863147605,1.0,12_gt_34,0.3935483870967742,0.3935483870967742,0.3935483870967742,0.3935483870967742,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.1822091886608016,0.1822091886608016,0.1822091886608016,0.1822091886608016,0.0,0.000|0.000|0.000|0.000,0.5757575757575758,0.000|0.000|0.000|0.000,0.38064516129032255,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe.yaml,20260415_101429_ardupilot_attitude_pulse_train_throttle_r4,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101429_ardupilot_attitude_pulse_train_throttle_r4,ok,161,30,0.39751552795031053,0.6,0.20248447204968945,0.024844720496894408,0.2,0.1751552795031056,1.0,12_gt_34,0.39751552795031053,0.39751552795031053,0.39751552795031053,0.39751552795031053,0.6,0.6,0.6,0.6,0.20248447204968945,0.20248447204968945,0.20248447204968945,0.20248447204968945,0.0,0.000|0.000|0.000|0.000,0.6,0.000|0.000|0.000|0.000,0.38509316770186336,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,probe,throttle_biased-probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe.yaml,20260415_101503_ardupilot_attitude_pulse_train_throttle_r5,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_probe,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101503_ardupilot_attitude_pulse_train_throttle_r5,ok,155,33,0.3870967741935484,0.6060606060606061,0.2189638318670577,0.025806451612903226,0.18181818181818182,0.1560117302052786,1.0,12_gt_34,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.2189638318670577,0.2189638318670577,0.2189638318670577,0.2189638318670577,0.0,0.000|0.000|0.000|0.000,0.6060606060606061,0.000|0.000|0.000|0.000,0.3741935483870968,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,confirm,throttle_biased-confirm,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_confirm.yaml,20260415_101537_ardupilot_attitude_pulse_train_throttle_r1,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_confirm,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101537_ardupilot_attitude_pulse_train_throttle_r1,ok,158,34,0.3860759493670886,0.5882352941176471,0.20215934475055847,0.0189873417721519,0.20588235294117646,0.18689501116902457,1.0,12_gt_34,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.20215934475055847,0.20215934475055847,0.20215934475055847,0.20215934475055847,0.0,0.000|0.000|0.000|0.000,0.5882352941176471,0.000|0.000|0.000|0.000,0.379746835443038,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
GUIDED_NOGPS,throttle_biased,confirm,throttle_biased-confirm,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_confirm.yaml,20260415_101611_ardupilot_attitude_pulse_train_throttle_r2,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_confirm,ardupilot_a2_guided_nogps_boundary_readiness_throttle_biased_confirm,/mnt/nvme/autopilot_lab/artifacts/raw/ardupilot/20260415_101611_ardupilot_attitude_pulse_train_throttle_r2,ok,160,32,0.4,0.5625,0.16249999999999998,0.01875,0.21875,0.2,1.0,12_gt_34,0.4,0.4,0.4,0.4,0.5625,0.5625,0.5625,0.5625,0.16249999999999998,0.16249999999999998,0.16249999999999998,0.16249999999999998,0.0,0.000|0.000|0.000|0.000,0.5625,0.000|0.000|0.000|0.000,0.3875,True,False,profile_completed,,quality_alignment_p95_exceeded,completed,0,accepted
