received_time_ns,base_mode,custom_mode,system_status
1775762901574641695,209,0,3
1775762902597558184,209,0,3
1775762903569430280,209,0,3
1775762904590555228,209,0,3
1775762905564425989,209,0,3
1775762906587980584,209,0,3
1775762907559139290,209,0,3
1775762908580773007,209,0,3
1775762909593084268,209,0,3
1775762912602226234,81,0,3
1775762912604234949,81,9,3
1775762912626683618,81,9,3
1775762912647225550,81,9,3
