received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775929635476510528,12587,0,100,0
1775929635528429503,12587,0,100,0
1775929635580752313,12587,0,100,0
1775929635632728215,12587,0,100,0
1775929635685417515,12587,0,100,0
1775929635737952898,12587,0,100,0
1775929635792808822,12587,0,100,0
1775929635845834693,12587,0,100,0
1775929635897757636,12587,0,100,0
1775929635950721460,12587,0,100,0
1775929636003153868,12587,0,100,0
1775929636016128236,12587,0,100,0
1775929636068716866,12587,0,100,0
1775929636133502275,12587,0,100,0
1775929636186833518,12587,0,100,0
1775929636238806829,12587,0,100,0
1775929636291085159,12587,0,100,0
1775929636342886760,12587,0,100,0
1775929636394682410,12587,0,100,0
1775929636446663977,12587,0,100,0
1775929636498492170,12587,0,100,0
1775929636550366762,12587,0,100,0
1775929636551574584,12587,0,100,0
1775929636603145213,12587,0,100,0
1775929636655297529,12587,0,100,0
1775929636707767409,12587,0,100,0
1775929636759841678,12587,0,100,0
1775929636811798189,12587,0,100,0
1775929636863641614,12587,0,100,0
1775929636915884329,12587,0,100,0
1775929636968244578,12587,0,100,0
1775929637020165794,12587,0,100,0
1775929637072370365,12587,0,100,0
1775929637124843157,12587,0,100,0
1775929637176760885,12587,0,100,0
1775929637228612758,12587,0,100,0
1775929637280697651,12587,0,100,0
1775929637332656018,12587,0,100,0
1775929637384804239,12587,0,100,0
1775929637436974827,12587,41,99,0
1775929637489105959,12587,41,99,0
1775929637541667902,12587,83,99,0
1775929637593531966,12587,83,99,0
1775929637645635644,12587,340,99,0
1775929637697459005,12587,340,99,0
1775929637749707672,12587,689,99,0
1775929637802248462,12587,689,99,0
1775929637803511580,12587,1063,99,0
1775929637855089089,12587,1063,99,0
1775929637907462394,12587,1495,99,0
1775929637959322490,12587,1495,99,0
1775929638011133724,12587,2002,99,0
1775929638063069308,12587,2002,99,0
1775929638115145209,12587,2575,99,0
1775929638167660497,12587,2575,99,0
1775929638219721967,12587,3149,99,0
1775929638272089544,12587,3149,99,0
1775929638323933577,12587,3414,99,0
1775929638375920968,12587,3414,99,0
1775929638427848968,12587,3664,99,0
1775929638479780712,12587,3664,99,0
1775929638531763975,12587,3955,99,0
1775929638583531305,12587,3955,99,0
1775929638635351883,12587,4237,99,0
1775929638687159628,12587,4237,99,0
1775929638738961774,12587,3473,99,0
1775929638791138250,12587,3473,99,0
