received_time_ns,x,y,z,vx,vy,vz
1775929635476416513,0.0,0.0,0.027,0.0,0.0,0.03
1775929635528325089,0.0,0.0,0.027,0.0,0.0,0.03
1775929635580661562,0.0,0.0,0.027,0.0,0.0,0.03
1775929635632605561,0.0,0.0,0.027,0.0,0.0,0.03
1775929635685298061,0.0,0.0,0.027,0.0,0.0,0.03
1775929635737871843,0.0,0.0,0.027,0.0,0.0,0.03
1775929635792694199,0.0,0.0,0.027,0.0,0.0,0.03
1775929635845751014,0.0,0.0,0.027,0.0,0.0,0.03
1775929635897630086,0.0,0.0,0.027,0.0,0.0,0.03
1775929635950592502,0.0,0.0,0.027,0.0,0.0,0.03
1775929636003065901,0.0,0.0,0.027,0.0,0.0,0.02
1775929636016036781,0.0,0.0,0.027,0.0,0.0,0.02
1775929636068600324,0.0,0.0,0.027,0.0,0.0,0.02
1775929636133356485,0.0,0.0,0.027,0.0,0.0,0.02
1775929636186750831,0.0,0.0,0.027,0.0,0.0,0.02
1775929636238709934,0.0,0.0,0.027,0.0,0.0,0.02
1775929636290995848,0.0,0.0,0.027,0.0,0.0,0.02
1775929636342804010,0.0,0.0,0.027,0.0,0.0,0.02
1775929636394597195,0.0,0.0,0.027,0.0,0.0,0.02
1775929636446579690,0.0,0.0,0.027,0.0,0.0,0.02
1775929636498411115,0.0,0.0,0.027,0.0,0.0,0.02
1775929636550280491,0.0,0.0,0.027,0.0,0.0,0.02
1775929636551524153,0.0,0.0,0.027,0.0,0.0,0.02
1775929636603053374,0.0,0.0,0.027,0.0,0.0,0.01
1775929636655219866,0.0,0.0,0.027,0.0,0.0,0.01
1775929636707649810,0.0,0.0,0.027,0.0,0.0,0.01
1775929636759759535,0.0,0.0,0.027,0.0,0.0,0.01
1775929636811719726,0.0,0.0,0.027,0.0,0.0,0.01
1775929636863558159,0.0,0.0,0.027,0.0,0.0,0.01
1775929636915762539,0.0,0.0,0.027,0.0,0.0,0.01
1775929636968164003,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929637020071875,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929637072261823,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929637124757334,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929637176678998,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637228527895,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637280431607,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637332573107,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637384683344,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637436889388,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637488985321,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637541559071,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637593421600,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637645549853,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637697360350,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637749573274,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637802170768,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637803465084,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637854998626,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637907378715,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929637959221148,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929638011054141,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929638062983837,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929638115020251,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929638167578034,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929638219553585,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.09
1775929638271984585,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.16
1775929638323850762,-3936620.3297610707,16604998.271425765,0.005,0.0,0.0,-0.22
1775929638375837833,-3936620.3297610707,16604998.271425765,0.005,0.0,0.0,-0.28
1775929638427766249,-3936620.3297610707,16604998.271425765,-0.019,0.0,0.0,-0.34
1775929638479690985,-3936620.3297610707,16604998.271425765,-0.019,0.0,0.0,-0.39
