future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.0026695817959950102,-0.00011515574570846097,0.00558472329843418,-0.004181331261777792,0.0001019040785413048,-0.0010069294270612077,-0.0010247890699214904,-0.004923223433371482,-0.0018801872913363216,0.00036996632807475595,0.0008496288973259113,0.02461270681331717,0.0018801872913363216,-0.02461270681331717,0.006471616072265207
