future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.08407509914431602,0.026550616676459138,357.64084459894605,-0.28912151111476014,-0.051399917392926334,1.024289854136771
