future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.8382515560684175,-0.33984519454715795,-2.3920062412072625,0.6387876261006022,-0.23283916536356886,-1.217065548253018
