received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775658461028874717,1775658460843609,1,4,4,False,0,0,True,True,0,0,1
1775658461126525475,1775658460939609,1,4,4,False,0,0,True,True,0,0,1
1775658461248757776,1775658461059609,1,2,2,False,0,0,False,True,0,0,1
1775658461350940724,1775658461159609,1,2,2,False,0,0,True,True,0,0,1
1775658461584145219,1775658461387609,2,14,14,False,0,0,True,True,4,0,1
1775658462098968989,1775658461891609,2,14,14,False,0,0,True,True,4,0,1
1775658462613746993,1775658462395609,2,14,14,False,0,0,True,True,4,0,1
1775658463128287727,1775658462899609,2,14,14,False,0,0,True,True,4,0,1
1775658463644266682,1775658463403609,2,14,14,False,0,0,True,True,4,0,1
1775658464158130879,1775658463907609,2,14,14,False,0,0,True,True,4,0,1
1775658464672166775,1775658464411609,2,14,14,False,0,0,True,True,4,0,1
1775658465189732450,1775658464915609,2,14,14,False,0,0,True,True,4,0,1
1775658465700393267,1775658465419609,2,14,14,False,0,0,True,True,4,0,1
1775658466217080964,1775658465923609,2,14,14,False,0,0,True,True,4,0,1
1775658466733334060,1775658466427609,2,14,14,False,0,0,True,True,4,0,1
1775658467250104862,1775658466931609,2,14,14,False,0,0,True,True,4,0,1
1775658467766050759,1775658467435609,2,14,14,False,0,0,True,True,4,0,1
1775658468285631175,1775658468284939,2,14,14,False,0,0,True,True,4,0,1
1775658468803395906,1775658468801707,2,14,14,False,0,0,True,True,4,0,1
1775658469319754138,1775658469316801,2,14,14,False,0,0,True,True,4,0,1
1775658469832601686,1775658469821343,2,14,14,False,0,0,True,True,4,0,1
1775658470351446942,1775658470325343,2,14,14,False,0,0,True,True,4,0,1
1775658470865755087,1775658470829478,2,14,14,False,0,0,True,True,4,0,1
1775658471383512638,1775658471333478,2,14,14,False,0,0,True,True,4,0,1
1775658471899779680,1775658471837683,2,14,14,False,0,0,True,True,4,0,1
1775658472411753368,1775658472341683,2,14,14,False,0,0,True,True,4,0,1
1775658472436062770,1775658472365951,2,14,14,False,0,0,True,True,4,0,1
1775658472450591855,1775658472377951,2,2,2,False,0,0,True,True,4,0,1
1775658472965630104,1775658472881951,2,2,2,False,0,0,True,True,4,0,1
1775658473484254949,1775658473386293,2,2,2,False,0,0,True,True,4,0,1
1775658474001091744,1775658473890293,2,2,2,False,0,0,True,True,4,0,1
1775658474513562007,1775658474394293,2,2,2,False,0,0,True,True,4,0,1
1775658475027986754,1775658474898293,2,2,2,False,0,0,True,True,4,0,1
1775658475544928313,1775658475402293,2,2,2,False,0,0,True,True,4,0,1
1775658476060340510,1775658475906293,2,2,2,False,0,0,True,True,4,0,1
1775658476573213902,1775658476410293,2,2,2,False,0,0,True,True,4,0,1
1775658477091247873,1775658476914293,2,2,2,False,0,0,True,True,4,0,1
1775658477605886436,1775658477418293,2,2,2,False,0,0,True,True,4,0,1
1775658478120831243,1775658477922293,2,2,2,False,0,0,True,True,4,0,1
1775658478636011815,1775658478426293,2,2,2,False,0,0,True,True,4,0,1
1775658479150458833,1775658478930293,2,2,2,False,0,0,True,True,4,0,1
1775658479663915063,1775658479434293,2,2,2,False,0,0,True,True,4,0,1
1775658480182813763,1775658479938293,2,2,2,False,0,0,True,True,4,0,1
1775658480480681152,1775658480226293,2,2,2,False,0,0,True,True,4,0,1
1775658480492384437,1775658480238293,2,18,18,False,0,0,True,True,4,0,1
1775658480503720173,1775658480250293,2,18,18,False,0,0,True,True,4,0,1
1775658481016432790,1775658480754293,2,18,18,False,0,0,True,True,4,0,1
1775658481529135034,1775658481258293,2,18,18,False,0,0,True,True,4,0,1
1775658482052804733,1775658481762293,2,18,18,False,0,0,True,True,4,0,1
1775658482572167478,1775658482266293,2,18,18,False,0,0,True,True,4,0,1
1775658483086386803,1775658482770293,2,18,18,False,0,0,True,True,4,0,1
1775658483606211366,1775658483274293,2,18,18,False,0,0,True,True,4,0,1
1775658484125185446,1775658483778293,2,18,18,False,0,0,True,True,4,0,1
1775658484639081435,1775658484282293,2,18,18,False,0,0,True,True,4,0,1
1775658485152997944,1775658485151721,2,18,18,False,0,0,True,True,4,0,1
1775658485672126410,1775658485669494,2,18,18,False,0,0,True,True,4,0,1
1775658486188025370,1775658486184345,1,2,2,False,0,0,True,True,4,6,1
1775658486705161653,1775658486688345,1,2,2,False,0,0,True,True,4,6,1
1775658486849984366,1775658486832345,1,2,2,False,0,0,False,True,4,6,1
