received_time_ns,timestamp,roll,pitch,yaw,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775658454899908608,4756000,0.0020675077103078365,-0.0017790286801755428,-0.00028383368044160306,0.0,0.0,-0.0010000000474974513,False
1775658454903908608,4760000,0.002056666649878025,-0.0017623051535338163,-0.00012750022870022804,0.0,0.0,-0.0010000000474974513,False
1775658454919908608,4776000,0.0019995952025055885,-0.0017012411262840033,-0.0003151831333525479,0.0,0.0,-0.0010000000474974513,False
1775658454939908608,4796000,0.0019206915749236941,-0.0015933392569422722,-0.0005631786189042032,0.0,0.0,-0.0010000000474974513,False
1775658454959908608,4816000,0.0018059294670820236,-0.0015287913847714663,-0.00022549716231878847,0.0,0.0,-0.0010000000474974513,False
1775658454979908608,4836000,0.0017130733467638493,-0.001457923324778676,-0.000382174679543823,0.0,0.0,-0.0010000000474974513,False
1775658454999908608,4856000,0.0016201719408854842,-0.001407764502801001,-0.00030062333098612726,0.0,0.0,-0.0010000000474974513,False
1775658455019908608,4876000,0.0015216742176562548,-0.001343444804660976,-0.0005785569082945585,0.0,0.0,-0.0010000000474974513,False
1775658455039908608,4896000,0.0014194020768627524,-0.001306866412051022,-0.00027556688291952014,0.0,0.0,-0.0010000000474974513,False
1775658455059908608,4916000,0.0013601110549643636,-0.0012683141976594925,-0.0005360493087209761,0.0,0.0,-0.0010000000474974513,False
1775658455079908608,4936000,0.0012324247509241104,-0.0011076783994212747,-0.0001596763904672116,0.0,0.0,-0.0010000000474974513,False
1775658455099908608,4956000,0.001089417259208858,-0.0008452474139630795,-0.00028950406704097986,0.0,0.0,-0.0010000000474974513,False
1775658455119908608,4976000,0.0009444080060347915,-0.0005938356625847518,-0.0001276823168154806,0.0,0.0,-0.0010000000474974513,False
1775658455139908608,4996000,0.0008137099212035537,-0.0003595852176658809,0.00012140088074374944,0.0,0.0,-0.0010000000474974513,False
1775658455155908608,5012000,0.0007037037285044789,-0.0001504604733781889,0.00014822141383774579,0.0,0.0,-0.0010000000474974513,False
1775658455179908608,5036000,0.0005427263677120209,0.00013702646538149565,0.0001974686747416854,0.0,0.0,-0.0010000000474974513,False
1775658455199908608,5056000,0.00027054353267885745,0.00038738534203730524,0.00012033879465889186,0.0,0.0,-0.0010000000474974513,False
1775658455219908608,5076000,-8.940979751059785e-05,0.000642563623841852,0.0001511451555415988,0.0,0.0,-0.0010000000474974513,False
1775658455239908608,5096000,-0.0004338367434684187,0.0008770145359449089,8.862624963512644e-05,0.0,0.0,-0.0010000000474974513,False
1775658455259908608,5116000,-0.0007798900478519499,0.0010881299385800958,0.0001925622345879674,0.0,0.0,-0.0010000000474974513,False
1775658455279908608,5136000,-0.0011144097661599517,0.0012657983461394906,0.00010668094910215586,0.0,0.0,-0.0010000000474974513,False
1775658455299908608,5156000,-0.0014214443508535624,0.0014548249309882522,0.00021891735377721488,0.0,0.0,-0.0010000000474974513,False
1775658455319908608,5176000,-0.001798243378289044,0.0017166502075269818,-0.00010661992564564571,0.0,0.0,-0.0010000000474974513,False
1775658455339908608,5196000,-0.0024555332493036985,0.0023104315623641014,-0.00022568998974747956,0.0,0.0,-0.0010000000474974513,False
1775658455359908608,5216000,-0.003095201449468732,0.0028675158973783255,-0.00012019781570415944,0.0,0.0,-0.0010000000474974513,False
1775658455379908608,5236000,-0.003720662323758006,0.003416608087718487,-0.000173213891685009,0.0,0.0,-0.0010000000474974513,False
1775658455399908608,5256000,-0.00431223027408123,0.0039565227925777435,-9.456700354348868e-05,0.0,0.0,-0.0010000000474974513,False
1775658455419908608,5276000,-0.004864328540861607,0.004477284848690033,-0.0001987933792406693,0.0,0.0,-0.0010000000474974513,False
1775658455439908608,5296000,-0.005407226737588644,0.004982362501323223,-0.00010536911577219144,0.0,0.0,-0.0010000000474974513,False
1775658455459908608,5316000,-0.0057499706745147705,0.0049405330792069435,-0.0004826150252483785,0.0,0.0,-0.0010000000474974513,False
1775658455479908608,5336000,-0.006023747380822897,0.004780087154358625,-0.00023512233747169375,0.0,0.0,-0.0010000000474974513,False
1775658455499908608,5356000,-0.006294883321970701,0.0045750681310892105,-0.00045950955245643854,0.0,0.0,-0.0010000000474974513,False
1775658455519908608,5376000,-0.0064901262521743774,0.004302871413528919,-0.00016366204363293946,0.0,0.0,-0.0010000000474974513,False
1775658455539908608,5396000,-0.006648083217442036,0.004038581624627113,-0.000316708319587633,0.0,0.0,-0.0010000000474974513,False
1775658455559908608,5416000,-0.006764973048120737,0.0037152909208089113,-0.00015175403677858412,0.0,0.0,-0.0010000000474974513,False
1775658455579908608,5436000,-0.007327930070459843,0.0034474926069378853,-0.0003211103903595358,0.0,0.0,-0.0010000000474974513,False
1775658455599908608,5456000,-0.007951521314680576,0.0031869832891970873,-0.00015679182251915336,0.0,0.0,-0.0010000000474974513,False
1775658455619908608,5476000,-0.008549723774194717,0.0028936623129993677,-0.00028154306346550584,0.0,0.0,-0.0010000000474974513,False
