received_time_ns,event_type,field_name,previous_value,current_value
1775885522794401738,vehicle_status_events,nav_state,4,2
1775885522794401738,vehicle_status_events,pre_flight_checks_pass,True,False
1775885522904688534,vehicle_status_events,pre_flight_checks_pass,False,True
1775885524054738273,vehicle_status_events,arming_state,1,2
1775885524054738273,vehicle_status_events,nav_state,2,14
1775885534267989852,vehicle_status_events,nav_state,14,2
1775885542330172291,vehicle_status_events,nav_state,2,18
1775885548998352187,vehicle_status_events,arming_state,2,1
1775885548998352187,vehicle_status_events,nav_state,18,2
1775885549732251981,vehicle_status_events,pre_flight_checks_pass,True,False
