future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
-0.000564838001776547,0.014046346226975462,0.17425451357249666,0.0007953493482546147,-0.0003003561130688053,-0.019036142175895283,-0.003910083043567086,0.008955533931965687,-0.01681243499881835,-0.025485147449694188,0.017241641870916674,0.04593126849173082,0.01681243499881835,-0.04593126849173082,0.16946830634877486
