publish_time_ns,elapsed_s,profile_value,roll_body,pitch_body,yaw_body,thrust_z,command_roll,command_pitch,command_yaw,command_throttle,phase
1775925920521594587,2.1e-05,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920572185956,0.050404,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920624547883,0.102823,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920676419223,0.154677,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920728333631,0.206609,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920780176652,0.258478,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920832134514,0.310419,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920884747911,0.363056,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920936586517,0.414874,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925920988439490,0.466717,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921042072338,0.520366,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921093960451,0.572271,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921145711262,0.624011,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921197614734,0.675904,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921249502111,0.727786,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921301936328,0.779693,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921353859862,0.832164,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921406046482,0.884332,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921458031804,0.936305,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921509893166,0.988204,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,-0.69,stabilize
1775925921561919509,1.040164,0.08502053768153162,0.08124025226567988,0.07359411644777628,0.03723962429280622,-0.6973750192168711,0.08124025226567988,0.07359411644777628,0.03723962429280622,-0.6973750192168711,multi_broad_active
1775925921613777000,1.092025,0.07193078708911965,0.07848000805778475,0.063789051598955,0.03223650054872756,-0.694891557442818,0.07848000805778475,0.063789051598955,0.03223650054872756,-0.694891557442818,multi_broad_active
1775925921665620796,1.143863,0.05657901330706182,0.07042494449499094,0.050804642618525686,0.026569221801353626,-0.6925962250956714,0.07042494449499094,0.050804642618525686,0.026569221801353626,-0.6925962250956714,multi_broad_active
1775925921717799992,1.196061,0.04101702753319772,0.058490146453240556,0.03665843456803152,0.020684365190201736,-0.6908044007494006,0.058490146453240556,0.03665843456803152,0.020684365190201736,-0.6908044007494006,multi_broad_active
1775925921769831679,1.24801,0.0273672094512716,0.044633557163958504,0.02361902682570475,0.015128425249857977,-0.6897490433984351,0.044633557163958504,0.02361902682570475,0.015128425249857977,-0.6897490433984351,multi_broad_active
1775925921821790058,1.299993,0.01699670011032027,0.030709275574515183,0.013386043921156377,0.010293740253871794,-0.689481061933064,0.030709275574515183,0.013386043921156377,0.010293740253871794,-0.689481061933064,multi_broad_active
1775925921873947240,1.352148,0.01070413948199144,0.018463658678341793,0.007156966230494841,0.006509175921208943,-0.6899133751658483,0.018463658678341793,0.007156966230494841,0.006509175921208943,-0.6899133751658483,multi_broad_active
1775925921925898548,1.404165,0.008632911021217732,0.009400635418860704,0.005448556261523735,0.004019551396461323,-0.6908271434847951,0.009400635418860704,0.005448556261523735,0.004019551396461323,-0.6908271434847951,multi_broad_active
1775925921977878046,1.456071,0.010214299941651647,0.004409223557228792,0.00793717114985195,0.00290454736017195,-0.6919265143871632,0.004409223557228792,0.00793717114985195,0.00290454736017195,-0.6919265143871632,multi_broad_active
1775925922030622677,1.508873,0.014506566270151377,0.0038090457344404187,0.01375937928655118,0.0031281544695850477,-0.6929197609064013,0.0038090457344404187,0.01375937928655118,0.0031281544695850477,-0.6929197609064013,multi_broad_active
1775925922083077476,1.561253,0.02010516502983215,0.007363128456507093,0.021289767827664355,0.004527567684659791,-0.6935126402666592,0.007363128456507093,0.021289767827664355,0.004527567684659791,-0.6935126402666592,multi_broad_active
1775925922136165796,1.614414,0.025750798939816057,0.014286437482578943,0.028897229824013215,0.006853941719955433,-0.693546036669678,0.014286437482578943,0.028897229824013215,0.006853941719955433,-0.693546036669678,multi_broad_active
1775925922188063035,1.666283,0.030065578036399407,0.0229507826025378,0.034580594598766556,0.009641394748658173,-0.6929982299422955,0.0229507826025378,0.034580594598766556,0.009641394748658173,-0.6929982299422955,multi_broad_active
