received_time_ns,timestamp,timestamp_sample,valid,data_source,roll,pitch,yaw,throttle,sticks_moving,buttons
1775897022949469518,1775897021648322,1775897021620322,True,2,0.0,0.0,0.0,0.0,False,0
1775897022961310437,1775897021660322,1775897021660322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023017783231,1775897021700322,1775897021700322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023060519037,1775897021744322,1775897021744322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023127573312,1775897021796322,1775897021796322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023160725351,1775897021828322,1775897021828322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023216543051,1775897021872322,1775897021872322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023283559439,1775897021928322,1775897021928322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023318649242,1775897021956322,1775897021956322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023366111157,1775897022004322,1775897022004322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023419613497,1775897022044322,1775897022044322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023471757489,1775897022088322,1775897022088322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023510656262,1775897022124322,1775897022124322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023563896367,1775897022168322,1775897022168322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023615970471,1775897022216322,1775897022216322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023666032861,1775897022256322,1775897022256322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023712635300,1775897022296322,1775897022296322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023759976161,1775897022336322,1775897022336322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023817838119,1775897022384322,1775897022384322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023861649142,1775897022428322,1775897022428322,True,2,0.0,0.0,0.0,0.0,False,0
1775897023915455510,1775897022468322,1775897022468322,True,2,0.0,0.0,0.0,0.0,False,0
