feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,-0.00015582109059145063,-0.00025788501487848675,-2.2983607646862376e-05,-0.00030043576156436473
command_pitch,-0.00014664534726219403,-0.0001957536205664233,-0.0005040228327848698,0.0001242920682617094
command_yaw,-0.0013660194865161225,-0.0012147548393979318,-0.0014299581180534896,-0.0013374640857552337
command_throttle,-0.00546980140708217,-0.00645911904320637,-0.006024774927932575,-0.005345762264228677
roll,-0.05884249237439963,-0.0650944549506836,-0.06811594931745273,-0.06299252995994563
pitch,-0.03799173008251382,-0.03619862680205107,-0.040587604115616766,-0.02730753787378955
yaw,0.01689028310295493,0.016837215251387715,0.016932809575914556,0.016881027092779555
roll_rate,0.0019261045593721314,3.104888984725403e-05,0.0005116308174681191,0.000892544261053287
pitch_rate,0.0045796904952668215,0.004661306103117713,0.003341709854687903,0.005463824060220916
yaw_rate,0.0037192938829761655,0.003154593262577066,0.0030430631008109797,0.003848471866946361
position_x,0.004324786931601054,0.0035747467166758603,0.0031566027134889993,0.0037575524371904895
position_y,0.00102529635361508,0.000847481004917081,0.0007483497578243913,0.0008908195650243537
position_z,-0.0003298375737274276,-0.0002131472940553542,-0.00041568547882815465,-0.00022663728794441036
velocity_x,-0.0007065004275094781,-0.00037228008014653015,0.0006020534860694686,-0.0015842366333812196
velocity_y,0.0008768090484963536,0.0007643481490106255,0.0007797833920111211,0.0008580398530602441
velocity_z,0.0005347863935310692,0.0005936306232166807,0.0005708300349121407,0.0005233507521696405
altitude,0.00036580469529421924,0.0002463443082736639,0.00044628045237447367,0.00025972914403883397
vertical_speed,-0.000544144429402771,-0.0006019893535993534,-0.0005784250461982767,-0.0005318730365874809
heading,0.016890898048708358,0.016837550410189642,0.01693302079896547,0.016881468787007754
command_roll__lag_1,4.045142380308989e-05,4.651086663026123e-05,2.034228423813735e-05,4.630015757936896e-05
command_pitch__lag_1,7.641487374549398e-05,5.7373322497876536e-05,-7.710728461238122e-06,9.796645086008477e-05
