received_time_ns,timestamp,timestamp_sample,xyz_x,xyz_y,xyz_z,xyz_derivative_x,xyz_derivative_y,xyz_derivative_z
1775885254022197504,2948000,2948000,-0.00012313926708884537,-4.8130168579518795e-05,0.00016090075951069593,0.005627498030662537,0.0012441430008038878,-0.00840472336858511
1775885254026197504,2952000,2952000,-1.9616687495727092e-05,4.554606130113825e-05,0.00012151832925155759,0.014333694241940975,0.01077644806355238,-0.009024114347994328
1775885254034197504,2960000,2960000,-0.00014065441791899502,-9.04305670701433e-06,0.00010417418525321409,-0.007585698738694191,-0.002094255294650793,-0.004693957976996899
1775885254042197504,2968000,2968000,-0.00012705700646620244,-2.327383481315337e-05,0.00016217031225096434,0.001373124192468822,-0.002553172642365098,0.0035408728290349245
1775885254054197504,2980000,2980000,5.480255640577525e-05,7.842694685677998e-06,0.00018124435155186802,0.005683633498847485,0.004971174988895655,0.005635306239128113
1775885254062197504,2988000,2988000,4.011751298094168e-05,-0.00020185134781058878,0.0001622379058972001,0.0027817576192319393,-0.017010102048516273,-0.000883736414834857
1775885254074197504,3000000,3000000,6.357074016705155e-05,8.21955400169827e-05,0.00010895712330238894,0.0033164804335683584,0.016317663714289665,0.0001233805960509926
1775885254082197504,3008000,3008000,-8.279131975541532e-07,-8.527674071956426e-05,0.00013854670396540314,-0.007530394941568375,-0.00933573953807354,0.0015731330495327711
1775885254094197504,3020000,3020000,9.706377568363678e-06,-2.2568341591977514e-05,0.000135664755362086,0.006869555916637182,0.003577041206881404,0.002007437404245138
1775885254102197504,3028000,3028000,-0.0001335238484898582,0.00010639664105838165,5.540337951970287e-05,-0.010725271888077259,0.0130795082077384,-0.005264791660010815
1775885254114197504,3040000,3040000,-0.00014431969611905515,-2.7630714612314478e-05,8.860327397997025e-06,-0.003948688041418791,-0.007006663363426924,-0.004104018677026033
1775885254122197504,3048000,3048000,-7.295313844224438e-05,-3.24306711263489e-05,4.22853663621936e-05,0.0064564538188278675,-0.002528697717934847,0.0004468426341190934
1775885254134197504,3060000,3060000,-0.00018154516874346882,-4.8691636038711295e-05,-4.676618846133351e-05,-0.009538999758660793,0.00011957905371673405,-0.005334395449608564
1775885254142197504,3068000,3068000,-0.0002334692981094122,2.7071948352386244e-05,0.00011358551273588091,-0.007596170529723167,0.004580250009894371,0.013317340053617954
1775885254150197504,3076000,3076000,-0.00013443516218103468,-0.00010496216418687254,1.7504760762676597e-05,0.0063760243356227875,-0.00941879115998745,-0.006517299450933933
1775885254162197504,3088000,3088000,-0.00011398085189284757,5.0903352530440316e-05,5.186472208151827e-06,-0.0012244692770764232,0.009389765560626984,-0.0020418998319655657
1775885254174197504,3100000,3100000,2.449970634188503e-05,-0.0001015608140733093,-3.614371598814614e-05,0.017091812565922737,-0.009852050803601742,0.002208741381764412
1775885254182197504,3108000,3108000,3.452909368206747e-05,-1.5603865904267877e-05,0.00024035436217673123,0.00410288805142045,0.0031056785956025124,0.025005599483847618
1775885254194197504,3120000,3120000,-0.00013915410090703517,-0.00014238583389669657,0.00013718591071665287,-0.011768093332648277,-0.0041782739572227,-0.00926594901829958
1775885254206197504,3132000,3128000,-0.0002145164180546999,-2.788507117656991e-05,-1.807062108127866e-05,-0.008866355754435062,0.009571315720677376,-0.013170399703085423
1775885254214197504,3140000,3140000,6.833657971583307e-05,-7.825842476449907e-05,-4.2485342419240624e-05,0.015966100618243217,-2.768943704722915e-05,-0.005707739852368832
1775885254222197504,3148000,3148000,-7.273954543052241e-05,7.511523290304467e-05,0.0003155487065669149,-0.005085259210318327,0.010967403650283813,0.027706068009138107
1775885254234197504,3160000,3160000,-4.3077020563941915e-06,1.649487421673257e-05,0.00017988156469073147,-0.00046006083721295,0.0040114205330610275,-0.006069421302527189
1775885254250197504,3176000,3176000,-0.0001633947395021096,-0.00012021633301628754,0.00021143953199498355,-0.014132079668343067,-0.016756374388933182,0.00323359202593565
1775885254254197504,3180000,3180000,-0.00012422901636455208,-0.0001873470755526796,0.00018981094763148576,-0.0038481077644973993,-0.01676768623292446,-0.00048079219413921237
1775885254262197504,3188000,3188000,-7.389154052361846e-05,-0.00021385549916885793,7.699413254158571e-05,0.0006124079809524119,-0.006721892859786749,-0.01079532504081726
1775885254274197504,3200000,3200000,-9.183945803670213e-05,-6.522425246657804e-05,4.148138759774156e-05,0.005729358177632093,0.007778146304190159,-0.0007558921352028847
1775885254282197504,3208000,3208000,0.00020734248391818255,4.467905455385335e-05,-8.938995597418398e-05,0.025390438735485077,0.01254808995872736,-0.01375387329608202
1775885254294197504,3220000,3220000,-3.332463893457316e-05,2.6379400878795423e-05,0.0001380899630021304,-0.009111987426877022,-0.0013517008628696203,0.020072724670171738
1775885254302197504,3228000,3228000,7.040091441012919e-05,4.557925421977416e-05,8.384153625229374e-05,0.004303273279219866,1.5883560990914702e-05,-0.00038979388773441315
1775885254314197504,3240000,3240000,-7.750015356577933e-05,3.247174390708096e-05,-2.265776311105583e-05,-0.008730040863156319,0.0036201379261910915,-0.009943566285073757
1775885254322197504,3248000,3248000,-3.629738057497889e-05,-6.711938476655632e-05,-5.693250204785727e-05,0.0005853467737324536,-0.009069223888218403,-0.0031038052402436733
1775885254338197504,3264000,3264000,-0.0002141055592801422,-0.00014621815353166312,0.0003545651270542294,-0.011704214848577976,-0.006894477643072605,0.01742662861943245
1775885254342197504,3268000,3268000,-0.0002486259036231786,-0.00016368040814995766,0.00022423315385822207,-0.010382742621004581,-0.005807376001030207,-0.004070950206369162
1775885254354197504,3280000,3280000,4.6964316425146535e-05,-0.0003203722881153226,0.00010347818169975653,0.016781160607933998,-0.007284817285835743,-0.0063260444439947605
1775885254362197504,3288000,3288000,-6.74967814120464e-05,-0.0003580563934519887,-0.00015943539619911462,0.0006991541595198214,0.005783786531537771,-0.023376937955617905
1775885254374197504,3300000,3300000,8.767034159973264e-06,-9.416676039109007e-05,-0.00010686858877306804,0.00581046799197793,0.021049566566944122,0.0009372986387461424
1775885254382197504,3308000,3308000,4.81960887555033e-06,-0.00021614221623167396,-5.4178122809389606e-05,5.560937643167563e-05,-0.005457685794681311,0.0027326149865984917
1775885254394197504,3320000,3320000,-0.0001713586098048836,-0.00022426011855714023,-8.016007632249966e-05,-0.009356025606393814,0.0025053787976503372,0.0014209197834134102
1775885254402197504,3328000,3328000,-0.00016102530935313553,-0.00016964180395007133,0.0002789443824440241,-0.0019192711915820837,0.00504879467189312,0.03126291185617447
1775885254414197504,3340000,3340000,-9.592954302206635e-05,-0.000305116584058851,-0.00015140669711399823,0.0020267569925636053,-0.006469878368079662,-0.026390034705400467
1775885254422197504,3348000,3348000,-0.00010772566020023078,-0.00020985043374821544,8.237986185122281e-05,0.0003145884838886559,0.005670066457241774,0.012965737842023373
1775885254434197504,3360000,3360000,-0.00027327952557243407,-0.0003182679938618094,0.00014317338354885578,-0.006730131804943085,-0.007099505979567766,0.0010237360838800669
1775885254442197504,3368000,3368000,-0.00010619941167533398,-0.00027646476519294083,-0.00014157110126689076,0.01101666409522295,0.001846260274760425,-0.02294692024588585
1775885254454197504,3380000,3380000,-0.0002761686046142131,1.7270882381126285e-05,-1.5887819245108403e-05,-0.011795678175985813,0.017839306965470314,0.008704295381903648
1775885254462197504,3388000,3388000,-0.0003910237574018538,-0.00012833050277549773,5.3998443036107346e-05,-0.01300657819956541,-0.009007507935166359,0.00809408724308014
1775885254470197504,3396000,3396000,-0.00023476577189285308,-0.0003074389533139765,0.0001811054680729285,0.011637753807008266,-0.01616775244474411,0.011327715590596199
1775885254482197504,3408000,3408000,-0.00011329355766065419,-0.00019328726921230555,7.102693780325353e-05,0.0050190468318760395,0.005584606435149908,-0.0048974002711474895
