future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.006992265379067494,0.0027814513443762444,-0.019672097775432884,-0.004122518702597017,0.00015610584519277137,-0.007095184345788628
