received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775897134829409086,1775897133629931,1,4,4,False,0,0,True,True,0,0,1
1775897134979343391,1775897133761931,1,4,4,False,0,0,True,True,0,0,1
1775897135071290948,1775897133845931,1,2,2,False,0,0,False,True,0,0,1
1775897135184089224,1775897133953931,1,2,2,False,0,0,True,True,0,0,1
1775897135737200148,1775897134457931,1,2,2,False,0,0,True,True,0,0,1
1775897136305838121,1775897134961931,1,2,2,False,0,0,True,True,0,0,1
1775897136421079916,1775897135069931,2,14,14,False,0,0,True,True,4,0,1
1775897136988950380,1775897136984934,2,14,14,False,0,0,True,True,4,0,1
1775897137574468410,1775897137567967,2,14,14,False,0,0,True,True,4,0,1
1775897138140319257,1775897138133009,2,14,14,False,0,0,True,True,4,0,1
1775897138721685442,1775897138723598,2,14,14,False,0,0,True,True,4,0,1
1775897139305115984,1775897139231598,2,14,14,False,0,0,True,True,4,0,1
1775897139893190814,1775897139743598,2,14,14,False,0,0,True,True,4,0,1
1775897140450369754,1775897140251598,2,14,14,False,0,0,True,True,4,0,1
1775897140992997151,1775897140751598,2,14,14,False,0,0,True,True,4,0,1
1775897141606521553,1775897141259598,2,14,14,False,0,0,True,True,4,0,1
1775897142205408494,1775897141767598,2,14,14,False,0,0,True,True,4,0,1
1775897142770747741,1775897142275598,2,14,14,False,0,0,True,True,4,0,1
1775897143354126163,1775897142783598,2,14,14,False,0,0,True,True,4,0,1
1775897143943529334,1775897143291598,2,14,14,False,0,0,True,True,4,0,1
1775897144495260484,1775897143791598,2,14,14,False,0,0,True,True,4,0,1
1775897145045656805,1775897144299598,2,14,14,False,0,0,True,True,4,0,1
1775897145617941273,1775897144807598,2,14,14,False,0,0,True,True,4,0,1
1775897145941296896,1775897145095598,2,14,14,False,0,0,True,True,4,0,1
1775897145944435989,1775897145107598,2,2,2,False,0,0,True,True,4,0,1
1775897146513655157,1775897145615598,2,2,2,False,0,0,True,True,4,0,1
1775897147077333282,1775897146123598,2,2,2,False,0,0,True,True,4,0,1
1775897147673939017,1775897146631598,2,2,2,False,0,0,True,True,4,0,1
1775897148272316793,1775897147135598,2,2,2,False,0,0,True,True,4,0,1
1775897148832556953,1775897147639598,2,2,2,False,0,0,True,True,4,0,1
1775897149377751594,1775897148147598,2,2,2,False,0,0,True,True,4,0,1
1775897149945945181,1775897148655598,2,2,2,False,0,0,True,True,4,0,1
1775897150546273303,1775897149163598,2,2,2,False,0,0,True,True,4,0,1
1775897151074890351,1775897149663598,2,2,2,False,0,0,True,True,4,0,1
1775897151676259196,1775897151658558,2,2,2,False,0,0,True,True,4,0,1
1775897152275281066,1775897152271944,2,2,2,False,0,0,True,True,4,0,1
1775897152843940093,1775897152824649,2,2,2,False,0,0,True,True,4,0,1
1775897153408868132,1775897153324649,2,2,2,False,0,0,True,True,4,0,1
1775897153948929795,1775897153828649,2,2,2,False,0,0,True,True,4,0,1
1775897154016024133,1775897153888649,2,2,2,False,0,0,True,True,4,0,1
1775897154027414376,1775897153900649,2,18,18,False,0,0,True,True,4,0,1
1775897154046745245,1775897153912649,2,18,18,False,0,0,True,True,4,0,1
1775897154610901521,1775897154412649,2,18,18,False,0,0,True,True,4,0,1
1775897155181024084,1775897154920649,2,18,18,False,0,0,True,True,4,0,1
1775897155770040371,1775897155428649,2,18,18,False,0,0,True,True,4,0,1
1775897156371128876,1775897155936649,2,18,18,False,0,0,True,True,4,0,1
1775897156940091074,1775897156440649,2,18,18,False,0,0,True,True,4,0,1
1775897157500304785,1775897156948649,2,18,18,False,0,0,True,True,4,0,1
1775897158078298476,1775897157456649,2,18,18,False,0,0,True,True,4,0,1
1775897158660729100,1775897157964649,2,18,18,False,0,0,True,True,4,0,1
1775897159249184856,1775897158464649,2,18,18,False,0,0,True,True,4,0,1
1775897159841567184,1775897158968649,2,18,18,False,0,0,True,True,4,0,1
1775897160438861030,1775897159472649,2,18,18,False,0,0,True,True,4,0,1
1775897161012687775,1775897159972649,2,18,18,False,0,0,True,True,4,0,1
1775897161571420746,1775897160472649,2,18,18,False,0,0,True,True,4,0,1
1775897161579504699,1775897160484649,1,2,2,False,0,0,True,True,4,6,1
1775897162122311106,1775897160984649,1,2,2,False,0,0,True,True,4,6,1
1775897162271073184,1775897161112649,1,2,2,False,0,0,False,True,4,6,1
