received_time_ns,timestamp,timestamp_sample,valid,data_source,roll,pitch,yaw,throttle,sticks_moving,buttons
1775897135069268128,1775897133841931,1775897133841931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135115039430,1775897133885931,1775897133885931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135170953311,1775897133937931,1775897133937931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135217813653,1775897133985931,1775897133985931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135277553689,1775897134041931,1775897134041931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135319045337,1775897134085931,1775897134085931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135370595663,1775897134125931,1775897134125931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135412006608,1775897134165931,1775897134165931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135468658079,1775897134209931,1775897134209931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135520359890,1775897134257931,1775897134257931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135571960167,1775897134305931,1775897134305931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135614318716,1775897134349931,1775897134349931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135677345234,1775897134397931,1775897134397931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135718909361,1775897134437931,1775897134437931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135762681843,1775897134481931,1775897134481931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135818271728,1775897134525931,1775897134525931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135867021676,1775897134569931,1775897134569931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135913524007,1775897134605931,1775897134605931,True,2,0.0,0.0,0.0,0.0,False,0
1775897135972137723,1775897134657931,1775897134657931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136010678116,1775897134697931,1775897134697931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136071061471,1775897134745931,1775897134745931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136111753547,1775897134789931,1775897134789931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136162081522,1775897134837931,1775897134837931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136215061779,1775897134881931,1775897134881931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136272335641,1775897134933931,1775897134933931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136312823080,1775897134969931,1775897134969931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136372844104,1775897135017931,1775897135017931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136412499811,1775897135061931,1775897135061931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136471130230,1775897135109931,1775897135109931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136520282317,1775897135145931,1775897135145931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136562138504,1775897135185931,1775897135185931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136616057853,1775897135237931,1775897135237931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136671066082,1775897135285931,1775897135285931,True,2,0.0,0.0,0.0,0.0,False,0
1775897136711700367,1775897136710966,1775897136710966,True,2,0.0,0.0,0.0,0.0,False,0
1775897136770583487,1775897136762086,1775897136758729,True,2,0.0,0.0,0.0,0.0,False,0
1775897136817742289,1775897136814240,1775897136809275,True,2,0.0,0.0,0.0,0.0,False,0
1775897136871822852,1775897136863393,1775897136859070,True,2,0.0,0.0,0.0,0.0,False,0
1775897136919352561,1775897136919215,1775897136910089,True,2,0.0,0.0,0.0,0.0,False,0
1775897136974568596,1775897136965707,1775897136959159,True,2,0.0,0.0,0.0,0.0,False,0
1775897137014022225,1775897137006539,1775897137006539,True,2,0.0,0.0,0.0,0.0,False,0
1775897137064080379,1775897137065238,1775897137059193,True,2,0.0,0.0,0.0,0.0,False,0
1775897137110970609,1775897137103311,1775897137103311,True,2,0.0,0.0,0.0,0.0,False,0
1775897137174815964,1775897137168036,1775897137168036,True,2,0.0,0.0,0.0,0.0,False,0
1775897137211713085,1775897137206614,1775897137206614,True,2,0.0,0.0,0.0,0.0,False,0
1775897137265803792,1775897137269563,1775897137258817,True,2,0.0,0.0,0.0,0.0,False,0
1775897137319100237,1775897137323295,1775897137310344,True,2,0.0,0.0,0.0,0.0,False,0
1775897137372491209,1775897137371285,1775897137358936,True,2,0.0,0.0,0.0,0.0,False,0
1775897137412798842,1775897137414546,1775897137408538,True,2,0.0,0.0,0.0,0.0,False,0
1775897137462564425,1775897137465302,1775897137458983,True,2,0.0,0.0,0.0,0.0,False,0
1775897137522826022,1775897137521488,1775897137509530,True,2,0.0,0.0,0.0,0.0,False,0
1775897137576352448,1775897137572589,1775897137571266,True,2,0.0,0.0,0.0,0.0,False,0
1775897137615504897,1775897137615069,1775897137608575,True,2,0.0,0.0,0.0,0.0,False,0
1775897137671444538,1775897137661542,1775897137661542,True,2,0.0,0.0,0.0,0.0,False,0
1775897137718239922,1775897137705881,1775897137705881,True,2,0.0,0.0,0.0,0.0,False,0
1775897137770150594,1775897137759547,1775897137759539,True,2,0.0,0.0,0.0,0.0,False,0
1775897137810375061,1775897137804576,1775897137804576,True,2,0.0,0.0,0.0,0.0,False,0
1775897137874333087,1775897137866828,1775897137859133,True,2,0.0,0.0,0.0,0.0,False,0
1775897137917652326,1775897137915964,1775897137909294,True,2,0.0,0.0,0.0,0.0,False,0
1775897137970046864,1775897137965475,1775897137958743,True,2,0.0,0.0,0.0,0.0,False,0
1775897138015604409,1775897138006922,1775897138006922,True,2,0.0,0.0,0.0,0.0,False,0
1775897138068241440,1775897138052560,1775897138052560,True,2,0.0,0.0,0.0,0.0,False,0
1775897138112403388,1775897138099845,1775897138099845,True,2,0.0,0.0,0.0,0.0,False,0
1775897138169993246,1775897138162360,1775897138154360,True,2,0.0,0.0,0.0,0.0,False,0
1775897138213809695,1775897138208219,1775897138208219,True,2,0.0,0.0,0.0,0.0,False,0
1775897138273566083,1775897138255021,1775897138255021,True,2,0.0,0.0,0.0,0.0,False,0
1775897138318435637,1775897138302601,1775897138302601,True,2,0.0,0.0,0.0,0.0,False,0
1775897138372596935,1775897138349464,1775897138349464,True,2,0.0,0.0,0.0,0.0,False,0
1775897138415106682,1775897138397016,1775897138397016,True,2,0.0,0.0,0.0,0.0,False,0
1775897138460603236,1775897138444301,1775897138444301,True,2,0.0,0.0,0.0,0.0,False,0
1775897138518985947,1775897138500097,1775897138500097,True,2,0.0,0.0,0.0,0.0,False,0
1775897138569635997,1775897138547178,1775897138547178,True,2,0.0,0.0,0.0,0.0,False,0
1775897138623814894,1775897138607967,1775897138607967,True,2,0.0,0.0,0.0,0.0,False,0
1775897138663660774,1775897138654095,1775897138654095,True,2,0.0,0.0,0.0,0.0,False,0
1775897138714511494,1775897138715016,1775897138709030,True,2,0.0,0.0,0.0,0.0,False,0
1775897138771998825,1775897138763598,1775897138758473,True,2,0.0,0.0,0.0,0.0,False,0
1775897138837467262,1775897138815598,1775897138808296,True,2,0.0,0.0,0.0,0.0,False,0
1775897138877215351,1775897138843598,1775897138843598,True,2,0.0,0.0,0.0,0.0,False,0
1775897138918196160,1775897138891598,1775897138891598,True,2,0.0,0.0,0.0,0.0,False,0
1775897138971623323,1775897138943598,1775897138943598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139022405852,1775897138983598,1775897138983598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139063868766,1775897139023598,1775897139023598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139115719823,1775897139071598,1775897139071598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139163552057,1775897139111598,1775897139111598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139214713876,1775897139151598,1775897139151598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139270459056,1775897139203598,1775897139203598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139313741784,1775897139243598,1775897139243598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139384608899,1775897139303598,1775897139303598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139412153381,1775897139323598,1775897139323598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139469480523,1775897139371598,1775897139371598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139515218674,1775897139411598,1775897139411598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139561996810,1775897139455598,1775897139455598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139619460142,1775897139503598,1775897139503598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139670783175,1775897139543598,1775897139543598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139711938925,1775897139583598,1775897139583598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139764908559,1775897139623598,1775897139623598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139812105761,1775897139663598,1775897139663598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139870887251,1775897139719598,1775897139719598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139912932173,1775897139759598,1775897139759598,True,2,0.0,0.0,0.0,0.0,False,0
1775897139968507915,1775897139811598,1775897139811598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140013219968,1775897139851598,1775897139851598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140073269536,1775897139903598,1775897139903598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140111437231,1775897139943598,1775897139943598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140174817250,1775897140003598,1775897140003598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140214746489,1775897140043598,1775897140043598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140273072401,1775897140083598,1775897140083598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140311225953,1775897140123598,1775897140123598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140371568189,1775897140175598,1775897140175598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140411658418,1775897140215598,1775897140215598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140461624670,1775897140263598,1775897140263598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140513657357,1775897140303598,1775897140303598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140571210768,1775897140355598,1775897140355598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140611585409,1775897140395598,1775897140395598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140662996569,1775897140443598,1775897140443598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140711071552,1775897140491598,1775897140491598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140773907673,1775897140543598,1775897140543598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140811364083,1775897140583598,1775897140583598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140874687750,1775897140635598,1775897140635598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140913844519,1775897140675598,1775897140675598,True,2,0.0,0.0,0.0,0.0,False,0
1775897140972913205,1775897140731598,1775897140731598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141018123875,1775897140771598,1775897140771598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141077392399,1775897140815598,1775897140815598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141113943893,1775897140851598,1775897140851598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141170888608,1775897140899598,1775897140899598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141212180901,1775897140943598,1775897140943598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141272979099,1775897140991598,1775897140991598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141338773548,1775897141035598,1775897141035598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141372304316,1775897141067598,1775897141067598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141416135357,1775897141111598,1775897141111598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141474338967,1775897141151598,1775897141151598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141516049270,1775897141191598,1775897141191598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141559838935,1775897141227598,1775897141227598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141613300723,1775897141271598,1775897141271598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141680296788,1775897141323598,1775897141323598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141714396059,1775897141363598,1775897141363598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141775937447,1775897141423598,1775897141423598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141814179670,1775897141455598,1775897141455598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141919121513,1775897141523598,1775897141523598,True,2,0.0,0.0,0.0,0.0,False,0
1775897141970662143,1775897141567598,1775897141567598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142013678860,1775897141611598,1775897141611598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142070543961,1775897141655598,1775897141655598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142114544536,1775897141703598,1775897141703598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142174492282,1775897141743598,1775897141743598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142210584646,1775897141783598,1775897141783598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142270567208,1775897141823598,1775897141823598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142316799688,1775897141863598,1775897141863598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142370540448,1775897141911598,1775897141911598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142414607678,1775897141955598,1775897141955598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142470038847,1775897142007598,1775897142007598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142512789423,1775897142047598,1775897142047598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142572686578,1775897142107598,1775897142095598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142617767362,1775897142151598,1775897142151598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142672673546,1775897142191598,1775897142191598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142714582342,1775897142227598,1775897142227598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142778445778,1775897142291598,1775897142291598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142817366327,1775897142323598,1775897142323598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142877488023,1775897142375598,1775897142375598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142913531908,1775897142411598,1775897142411598,True,2,0.0,0.0,0.0,0.0,False,0
1775897142966351529,1775897142455598,1775897142455598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143011384890,1775897142491598,1775897142491598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143078527320,1775897142543598,1775897142543598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143116353261,1775897142575598,1775897142575598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143163152645,1775897142615598,1775897142615598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143216361637,1775897142663598,1775897142663598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143267082343,1775897142703598,1775897142703598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143313592003,1775897142743598,1775897142743598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143374189853,1775897142799598,1775897142799598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143415326084,1775897142843598,1775897142843598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143471716823,1775897142887598,1775897142887598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143514899202,1775897142923598,1775897142923598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143577093413,1775897142975598,1775897142975598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143614461152,1775897143003598,1775897143003598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143672192449,1775897143055598,1775897143055598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143714674613,1775897143091598,1775897143091598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143762744828,1775897143131598,1775897143131598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143821851626,1775897143183598,1775897143183598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143862459384,1775897143223598,1775897143223598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143936567766,1775897143283598,1775897143283598,True,2,0.0,0.0,0.0,0.0,False,0
1775897143979647906,1775897143327598,1775897143327598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144012861462,1775897143355598,1775897143355598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144072898808,1775897143415598,1775897143415598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144116662810,1775897143455598,1775897143455598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144173146125,1775897143503598,1775897143503598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144219541931,1775897143543598,1775897143543598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144276630069,1775897143595598,1775897143595598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144321126157,1775897143635598,1775897143635598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144374257294,1775897143683598,1775897143683598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144411823655,1775897143715598,1775897143715598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144479227842,1775897143775598,1775897143775598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144518183847,1775897143815598,1775897143815598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144572770804,1775897143867598,1775897143867598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144614366644,1775897143903598,1775897143903598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144679053781,1775897143955598,1775897143955598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144721115215,1775897143995598,1775897143995598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144774103698,1775897144047598,1775897144047598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144821667936,1775897144095598,1775897144095598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144873686832,1775897144135598,1775897144135598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144912208443,1775897144183598,1775897144183598,True,2,0.0,0.0,0.0,0.0,False,0
1775897144976651040,1775897144235598,1775897144235598,True,2,0.0,0.0,0.0,0.0,False,0
1775897145022125387,1775897144275598,1775897144275598,True,2,0.0,0.0,0.0,0.0,False,0
