received_time_ns,x,y,z,vx,vy,vz
1775926125591758179,0.0,0.0,0.027,0.0,0.0,0.03
1775926125643938764,0.0,0.0,0.027,0.0,0.0,0.03
1775926125696057880,0.0,0.0,0.027,0.0,0.0,0.03
1775926125748436184,0.0,0.0,0.027,0.0,0.0,0.03
1775926125801587343,0.0,0.0,0.027,0.0,0.0,0.03
1775926125864373119,0.0,0.0,0.027,0.0,0.0,0.03
1775926125916445805,0.0,0.0,0.027,0.0,0.0,0.03
1775926125918602176,0.0,0.0,0.027,0.0,0.0,0.03
1775926125970927298,0.0,0.0,0.027,0.0,0.0,0.03
1775926126023534679,0.0,0.0,0.027,0.0,0.0,0.03
1775926126075452530,0.0,0.0,0.027,0.0,0.0,0.02
1775926126127300753,0.0,0.0,0.027,0.0,0.0,0.02
1775926126179524476,0.0,0.0,0.027,0.0,0.0,0.02
1775926126231687627,0.0,0.0,0.027,0.0,0.0,0.02
1775926126283672259,0.0,0.0,0.027,0.0,0.0,0.02
1775926126337067443,0.0,0.0,0.027,0.0,0.0,0.02
1775926126389241633,0.0,0.0,0.027,0.0,0.0,0.02
1775926126441690785,0.0,0.0,0.027,0.0,0.0,0.02
1775926126493788883,0.0,0.0,0.027,0.0,0.0,0.02
1775926126545910628,0.0,0.0,0.027,0.0,0.0,0.02
1775926126598547162,0.0,0.0,0.027,0.0,0.0,0.02
1775926126651011034,0.0,0.0,0.027,0.0,0.0,0.02
1775926126703093708,0.0,0.0,0.027,0.0,0.0,0.02
1775926126755254523,0.0,0.0,0.027,0.0,0.0,0.01
1775926126807961294,0.0,0.0,0.027,0.0,0.0,0.01
1775926126860493322,0.0,0.0,0.027,0.0,0.0,0.01
1775926126912725909,0.0,0.0,0.027,0.0,0.0,0.01
1775926126965584192,0.0,0.0,0.027,0.0,0.0,0.01
1775926126967704469,0.0,0.0,0.027,0.0,0.0,0.01
1775926127021058825,0.0,0.0,0.027,0.0,0.0,0.01
1775926127073532300,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775926127126407419,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775926127178287069,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775926127230802590,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775926127283836389,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127336891787,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127389369486,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127441345803,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127493756722,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127545846728,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127600009686,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127652138059,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127704448887,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127756592523,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127808898071,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127861638669,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127913949944,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127915996433,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926127968165412,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926128020144226,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926128072589803,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926128124837726,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926128176823711,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926128228733859,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775926128280740771,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.04
1775926128333277576,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.1
1775926128386240535,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.16
