received_time_ns,base_mode,custom_mode,system_status
1775926126547882176,209,20,3
1775926127548111030,209,20,4
1775926128544529475,209,20,4
1775926129554386656,209,20,4
1775926130549141388,209,20,4
1775926131545933383,209,20,4
1775926132542968171,209,20,4
1775926133540259383,209,20,4
1775926134534875869,209,20,4
1775926137581274116,209,20,4
1775926137584125399,209,9,4
1775926137604865680,209,9,4
1775926137628861224,209,9,4
