feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-72356.59271379217,305206.24604169774,-0.0006829013928215079,-0.002463089803141854,0.04316444537830457,-0.009484469371815905,0.0006829013928215079,0.009484469371815905,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-13542.337364379624,57122.8238377156,-0.0019052689395298564,-0.06685611510780842,-0.00441233378360189,-0.018024012508659433,0.0019052689395298564,0.018024012508659433,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-58356.27207124415,246151.6957771966,-0.002900231692092558,0.0006989842000977911,0.0011973661720296159,-0.019858767580636635,0.002900231692092558,0.019858767580636635,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,-7280.569919153459,30710.031976447826,-0.002931371229632909,0.00011848734836290348,-0.0010223622701029697,0.14236490517757555,0.002931371229632909,-0.14236490517757555,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,-275000.446890215,1159974.879942607,-0.013619837711642388,0.011360711570477276,0.0412261157693168,0.29352562434120255,0.013619837711642388,-0.29352562434120255,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,-1207594.1998266552,5093745.98394461,0.0509135515964366,-0.8631949582643674,1.847420372107775,-1.7954211551590178,-0.0509135515964366,1.7954211551590178,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,20298.69061483881,-85621.58411998286,0.00022109091260304789,-0.0009264745582796467,-0.0019243678903431455,0.004638175138842294,-0.00022109091260304789,-0.004638175138842294,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,191355.5913124195,-807153.485037999,0.0028699451148361866,-0.022792010900666237,-0.024730805345038312,-0.03703130066253398,-0.0028699451148361866,0.03703130066253398,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,126542.61563522527,-533767.6961920522,0.0009949948738504624,-0.00032841569078400495,-0.03768037916191611,-0.08638263439434529,-0.0009949948738504624,0.08638263439434529,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,7453.343183744186,-31438.794272294996,-0.0006619957596979558,-0.002627060966802517,0.003697622068475078,0.03167533789172115,0.0006619957596979558,-0.03167533789172115,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.03449156226653344,0.1454883338512104,-5.026401981775508e-10,-1.4477913362401384e-10,1.637747114365605e-10,2.7235072629882524e-09,5.026401981775508e-10,-2.7235072629882524e-09,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.008176960671541503,-0.03449111334564205,1.1919080239086718e-10,3.2790343532349636e-11,-3.96314533124269e-11,-6.454788836832672e-10,-1.1919080239086718e-10,6.454788836832672e-10,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,114.72220484580195,-483.9045223769722,-0.00038116093118476104,-0.0005431444978638304,-1.9739717072634332e-05,-0.0028388109971789035,0.00038116093118476104,0.0028388109971789035,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,-616.91795318083,2602.4336643832935,-0.0005104718114924328,-0.007142959733158559,0.01588363257336465,-0.01246983535482058,0.0005104718114924328,0.01246983535482058,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,1024.1491265001275,-4319.841687264088,0.0006885382342902086,-0.007432946712287344,-0.002119565987885929,0.013609710392830099,-0.0006885382342902086,-0.013609710392830099,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,3822.829814626847,-16125.018875318357,0.053084501501859296,0.0019921109744431564,-0.00022089520268638924,-0.007501031749020561,-0.053084501501859296,0.007501031749020561,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,-114.72220483964433,483.9045224056715,0.0003811609312100653,0.0005431444978660812,1.9739717084551903e-05,0.0028388109972365223,-0.0003811609312100653,-0.0028388109972365223,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,-3822.8298145816516,16125.018875446174,-0.053084501501931516,-0.0019921109744543745,0.0002208952026832719,0.007501031749082929,0.053084501501931516,-0.007501031749082929,0.0
heading,0.0,0.0,0.0,0.0,0.0,0.0,20298.690614772626,-85621.58411969985,0.00022109091264645124,-0.0009264745582652288,-0.0019243678903226103,0.004638175138888598,-0.00022109091264645124,-0.004638175138888598,0.0
mode_guided_nogps,0.0,0.0,0.0,0.0,0.0,0.0,-46360.37699394485,195551.8602313212,-0.002971569977467581,0.004078904922802565,0.009851083308339207,0.05914784064111535,0.002971569977467581,-0.05914784064111535,0.0
mode_stabilize,0.0,0.0,0.0,0.0,0.0,0.0,46360.37699405062,-195551.86023172582,0.002971569977439089,-0.004078904922780232,-0.009851083308296144,-0.05914784064099532,-0.002971569977439089,0.05914784064099532,0.0
clip__command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-72356.59271394208,305206.24604453525,-0.0006829013928224509,-0.0024630898031469495,0.04316444537809251,-0.009484469371822039,0.0006829013928224509,0.009484469371822039,0.0
sq__command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-632754.857974836,2669013.632465156,0.00033149268099035456,0.0016635254298315682,0.0018280231973629973,-0.10053194504156245,-0.00033149268099035456,0.10053194504156245,0.0
clip__command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-13542.337364365801,57122.823836768184,-0.0019052689395389932,-0.06685611510791968,-0.004412333783568459,-0.0180240125086256,0.0019052689395389932,0.0180240125086256,0.0
sq__command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-610772.3891930159,2576289.603943275,0.0015886171910639004,0.04138426800249506,0.011042793020030344,-0.09761331039624863,-0.0015886171910639004,0.09761331039624863,0.0
clip__command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-58356.272071919375,246151.69577721923,-0.002900231692114779,0.0006989842000778372,0.001197366172024105,-0.019858767580201275,0.002900231692114779,0.019858767580201275,0.0
sq__command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-842530.6863538378,3553866.3355312403,0.050511009048006185,-0.016421653128661923,0.0005953673869177724,-0.8659323761298109,-0.050511009048006185,0.8659323761298109,0.0
clip__command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,46360.3769938807,-195551.86023101775,0.002971569977475573,-0.0040789049227803915,-0.009851083308312284,-0.059147840640949176,-0.002971569977475573,0.059147840640949176,0.0
sq__command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,225367.0780830009,-950617.3811284895,0.0065616288607874135,-0.0037100786561181905,0.001618936704116122,-0.25729736279955023,-0.0065616288607874135,0.25729736279955023,0.0
