received_time_ns,timestamp,timestamp_sample,q_w,q_x,q_y,q_z,roll,pitch,yaw
1775898900141024834,1775898899060334,1775898899056334,0.7016951,0.0020419592,-0.00049136573,0.71247435,0.0021655102341962863,-0.0035992727064500327,1.5860368847614943
1775898900143185120,1775898899064334,1775898899060334,0.70168996,0.0020379913,-0.00048719152,0.7124794,0.002165863851020938,-0.003587776179459908,1.5860513164052352
1775898900153307652,1775898899072334,1775898899068334,0.70167994,0.002030839,-0.00047872277,0.7124893,0.0021678437422133754,-0.003565729998481443,1.5860795005005872
1775898900161995262,1775898899084334,1775898899080334,0.7016668,0.0020211602,-0.00046558277,0.71250224,0.002172919669426594,-0.0035335376234326642,1.5861163424031968
1775898900175380176,1775898899096334,1775898899092334,0.70166284,0.002017825,-0.00046116114,0.7125061,0.0021745204535732793,-0.003522591726662406,1.5861273770736974
1775898900182948827,1775898899104334,1775898899100334,0.7016529,0.0020106244,-0.00045206328,0.712516,0.002177331211463696,-0.003499594286325959,1.5861555606424678
1775898900194890946,1775898899112334,1775898899108334,0.7016426,0.0020032548,-0.0004415546,0.71252614,0.0021819142417994954,-0.0034743769002224443,1.586184424484399
1775898900210324724,1775898899124334,1775898899120334,0.7016279,0.0019927712,-0.00042945502,0.7125407,0.0021843740781124998,-0.003442503122911162,1.586225856363656
1775898900220880849,1775898899132334,1775898899128334,0.7016257,0.001993768,-0.00042039645,0.7125428,0.0021986714516938496,-0.0034312184804495835,1.586231788987061
1775898900231636395,1775898899144334,1775898899140334,0.7016232,0.0019954755,-0.00040666465,0.7125453,0.0022206246309460593,-0.0034143906187612816,1.5862389006038935
1775898900249891921,1775898899156334,1775898899152334,0.70162123,0.0019966813,-0.00039317328,0.7125473,0.0022415337279016235,-0.0033971837631114683,1.5862446529887697
1775898900255156736,1775898899164334,1775898899160334,0.7016204,0.0019978257,-0.00038440473,0.712548,0.0022556317071601804,-0.0033865123447552295,1.5862466800759758
1775898900275792098,1775898899176334,1775898899172334,0.7016171,0.0019993817,-0.00037156267,0.7125513,0.00227610083947017,-0.0033707198772833535,1.5862560036105997
1775898900286297472,1775898899184334,1775898899180334,0.70161253,0.0020001396,-0.00036363627,0.7125558,0.0022884386027206597,-0.0033606920426166973,1.586268904186209
1775898900290874681,1775898899192334,1775898899188334,0.70160806,0.0020015058,-0.00035561173,0.71256024,0.0023017706274718504,-0.003351393294414679,1.5862814651791055
1775898900309206398,1775898899200334,1775898899196334,0.70160353,0.0020030644,-0.00034725288,0.71256465,0.002315848840277257,-0.003341899635595365,1.586294027339963
1775898900314769800,1775898899212334,1775898899204334,0.7015992,0.00200487,-0.00033958544,0.712569,0.00232928920264343,-0.003333728301160201,1.586306418317812
1775898900323636703,1775898899224334,1775898899216334,0.70159364,0.0020097988,-0.0003288942,0.71257436,0.002351416070051848,-0.0033257684602649956,1.5863216975646948
1775898900346430207,1775898899236334,1775898899236334,0.7015874,0.0020134137,-0.00031685736,0.7125806,0.002373613716995574,-0.003314051488231827,1.5863395200156483
1775898900352950875,1775898899240334,1775898899240334,0.70158553,0.002015065,-0.00031237552,0.7125824,0.0023823095165980963,-0.0033101219838588057,1.5863446122349152
1775898900374612940,1775898899252334,1775898899252334,0.7015775,0.0020173388,-0.00030051515,0.7125903,0.0024023659208657435,-0.0032967472733743627,1.586367027026227
1775898900380383827,1775898899264334,1775898899264334,0.7015711,0.0020202412,-0.00029021088,0.71259654,0.0024210946485560478,-0.003286446855592081,1.5863848559874052
1775898900391661381,1775898899272334,1775898899272334,0.70156795,0.0020225162,-0.0002834639,0.7125997,0.002433888039525491,-0.0032802331128432066,1.586393852403519
1775898900408762301,1775898899280334,1775898899280334,0.7015647,0.0020252012,-0.00027721416,0.71260285,0.0024465478492930867,-0.003275301544938666,1.586402850951063
1775898900413987053,1775898899292334,1775898899292334,0.7015627,0.0020270885,-0.00027038643,0.7126049,0.002458917666204809,-0.0032684182664307576,1.586408619615575
1775898900422820676,1775898899304334,1775898899304334,0.7015582,0.0020316462,-0.00026077763,0.7126093,0.00247898660110046,-0.0032614470527435333,1.5864211840544453
1775898900443267529,1775898899316334,1775898899312334,0.701555,0.002033773,-0.00025445264,0.71261245,0.0024909709897755366,-0.0032556148756065816,1.586430181873976
1775898900447052014,1775898899324334,1775898899320334,0.7015512,0.0020362749,-0.00024890914,0.7126162,0.0025023646240499345,-0.0032514156934334492,1.5864408810656692
1775898900458430079,1775898899332334,1775898899328334,0.701546,0.0020385145,-0.00024325914,0.7126213,0.0025135360204420988,-0.0032466982214227665,1.586455319513507
1775898900471697522,1775898899344334,1775898899336334,0.7015414,0.002040031,-0.00023889742,0.7126258,0.002521859360066602,-0.0032427558729294374,1.5864682290305974
1775898900486502989,1775898899352334,1775898899348334,0.70153487,0.002042018,-0.00023155287,0.7126322,0.0025350857390423424,-0.0032353060982015115,1.5864864054660566
1775898900493894299,1775898899364334,1775898899360334,0.7015283,0.002044322,-0.00022520982,0.7126387,0.0025473290596631647,-0.003229713547860348,1.5865049203964359
1775898900504928433,1775898899376334,1775898899372334,0.70152473,0.0020481464,-0.00022638954,0.7126422,0.0025509974306926,-0.0032368325296227205,1.5865149474383378
1775898900512905238,1775898899384334,1775898899380334,0.7015236,0.0020513686,-0.00023045762,0.71264327,0.002549715026502879,-0.0032471366448217284,1.5865180111194108
1775898900523870317,1775898899392334,1775898899388334,0.7015223,0.0020536124,-0.00023416568,0.7126446,0.0025475721705316757,-0.0032555420874363977,1.5865217528025568
1775898900544336177,1775898899412334,1775898899400334,0.70152473,0.0020576266,-0.00024109938,0.7126422,0.002543333094477814,-0.0032709832648535734,1.5865149622090338
1775898900554018107,1775898899424334,1775898899412334,0.70152724,0.002061454,-0.00025017903,0.7126397,0.002535773843182513,-0.0032891687764566684,1.5865078356283628
1775898900563685926,1775898899432334,1775898899420334,0.7015293,0.0020643224,-0.00025501943,0.7126376,0.002532908956826463,-0.0033000406806657934,1.5865018941084899
1775898900578292165,1775898899444334,1775898899428334,0.7015312,0.0020669927,-0.00026114265,0.71263576,0.002527936993306712,-0.003312431263754062,1.5864966337436097
1775898900588290314,1775898899452334,1775898899452334,0.701532,0.002072866,-0.00026660343,0.7126349,0.002528398667453037,-0.003328461322999578,1.5864942612224453
1775898900597784216,1775898899464334,1775898899464334,0.7015371,0.0020785872,-0.0002806879,0.7126299,0.0025163755771947798,-0.0033563590660224524,1.5864800042012905
1775898900608530066,1775898899476334,1775898899468334,0.7015384,0.0020804675,-0.00028447827,0.7126286,0.0025136178225482883,-0.003364352539632777,1.586476270842351
1775898900616332217,1775898899484334,1775898899476334,0.7015412,0.0020831837,-0.00029126677,0.7126259,0.002507766803639619,-0.003377739142644488,1.586468630765907
1775898900627266097,1775898899492334,1775898899492334,0.70154876,0.0020853637,-0.0002985412,0.71261835,0.002500493738286348,-0.00339102585091991,1.5864470621398015
1775898900643784338,1775898899504334,1775898899504334,0.70156246,0.0020895726,-0.0003098492,0.7126048,0.002490348440072302,-0.003412842766375689,1.5864085052398196
1775898900651914164,1775898899512334,1775898899512334,0.70157003,0.0020899451,-0.0003152672,0.71259737,0.002483185663776902,-0.00342094954521601,1.586387272446669
1775898900660601390,1775898899524334,1775898899524334,0.7015814,0.0020901337,-0.00032217792,0.71258616,0.002473655995885649,-0.0034308755643542937,1.5863553372981956
1775898900673263243,1775898899536334,1775898899536334,0.70159155,0.0020906408,-0.00032961485,0.71257627,0.002463817535844932,-0.003441998875993239,1.586327139887294
1775898900680764023,1775898899544334,1775898899544334,0.7015979,0.0020914304,-0.00033381183,0.71256995,0.002458974969086452,-0.0034489910724639816,1.5863091359177321
1775898900699243834,1775898899560334,1775898899556334,0.7016076,0.002091316,-0.00034043757,0.7125605,0.0024494187681624565,-0.00345809236354523,1.5862821288790718
1775898900702615782,1775898899564334,1775898899560334,0.701611,0.0020911477,-0.0003426785,0.71255714,0.0024460054405361456,-0.0034609853658900775,1.5862726170350254
1775898900718127638,1775898899572334,1775898899568334,0.70161825,0.002091832,-0.00034662,0.71255,0.002441383952967156,-0.0034674665154570314,1.586252233680849
1775898900726205498,1775898899584334,1775898899580334,0.7016294,0.0020919738,-0.0003525556,0.712539,0.002433178493160356,-0.003475959633407552,1.5862209796467532
