roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.005859334356452797,0.00244005954299298,0.02385725200562372,-0.004479087293524715,0.00014330287598745054,0.009490831294634398,0.014290160302425723,0.007421220709416339,0.004510959931310898,-0.010742630270177234,0.002004558234220209,0.009066267384043127
