received_time_ns,timestamp,timestamp_sample,xyz_x,xyz_y,xyz_z,xyz_derivative_x,xyz_derivative_y,xyz_derivative_z
1775653406437250816,3296000,3296000,5.316477472661063e-05,3.1198247597785667e-05,-0.00014654193364549428,0.00046607136027887464,0.013394049368798733,-0.019385121762752533
1775653406441250816,3300000,3300000,0.00010873245628317818,0.00015557116421405226,-0.0001885497767943889,0.006237425375729799,0.021002376452088356,-0.015566527843475342
1775653406449250816,3308000,3308000,-6.230067083379254e-05,-3.446318442001939e-05,-9.985739598050714e-05,-0.014473283663392067,-0.010634461417794228,0.0021326232235878706
1775653406457250816,3316000,3316000,-0.0002740354975685477,-7.23859338904731e-05,-3.798206307692453e-05,-0.021085740998387337,-0.006396476645022631,0.005953832995146513
1775653406469250816,3328000,3328000,3.495007331366651e-05,-8.141748548951e-05,5.803540989290923e-05,0.016445832327008247,0.006358608137816191,0.0046220156364142895
1775653406477250816,3336000,3336000,-4.4534328480949625e-05,0.00019512781000230461,9.711930943012703e-06,-0.001876514172181487,0.024044597521424294,-0.00159699865616858
1775653406489250816,3348000,3348000,-4.519964477367466e-06,-6.300783570623025e-05,7.362483756878646e-06,0.004502382595092058,-0.015814844518899918,0.001380307599902153
1775653406497250816,3356000,3356000,0.00010437402670504525,7.918743358459324e-05,3.84812883567065e-05,0.010438450612127781,0.008305186405777931,0.0016114076133817434
1775653406509250816,3368000,3368000,-0.000116056326078251,8.413477917201817e-05,3.153124271193519e-05,-0.017375458031892776,0.000268966075964272,-0.004190538544207811
1775653406517250816,3376000,3376000,-1.4297298548626713e-05,1.036579124047421e-05,-0.00011111280036857352,0.005133027210831642,-0.004244208801537752,-0.010452290065586567
1775653406529250816,3388000,3388000,0.00011742059723474085,-0.00019180959498044103,-2.7403069907450117e-05,0.010085432790219784,-0.020941240713000298,-0.0028003014158457518
1775653406537250816,3396000,3396000,0.00011492815974634141,-0.000149717612657696,-0.00010439861216582358,0.0012541107134893537,0.00020256878633517772,-0.0052954633720219135
1775653406549250816,3408000,3408000,-7.847177766961977e-05,-0.00012420155690051615,-0.00013260607374832034,-0.005513866897672415,-0.006683767773211002,-0.008074870333075523
1775653406557250816,3416000,3416000,4.684727173298597e-05,-0.00023831581347621977,-0.00026747924857772887,0.005755361169576645,-0.010295499116182327,-0.013003370724618435
1775653406569250816,3428000,3428000,-5.570166104007512e-05,0.00011313709546811879,5.943563883192837e-05,0.0016337630804628134,0.01927737332880497,0.015506156720221043
1775653406573250816,3432000,3432000,-3.4194796171505004e-05,-2.2130765501060523e-05,-5.886695726076141e-05,0.003242741571739316,-0.003546228865161538,-0.003873107023537159
1775653406589250816,3448000,3448000,4.5958942791912705e-05,9.257255442207679e-06,-3.385542368050665e-05,0.005208637099713087,0.009659172035753727,-0.0012844317825511098
1775653406597250816,3456000,3456000,-2.323333319509402e-06,-0.00011137269757455215,2.5178034775308333e-05,-0.000617796671576798,-0.005406171083450317,0.004632784519344568
1775653406609250816,3468000,3468000,-7.315318362088874e-05,-1.9298338884254918e-05,7.052236469462514e-05,-0.005077117122709751,0.005051179323345423,0.002828577533364296
1775653406617250816,3476000,3476000,3.715067941811867e-05,0.00010149313311558217,-1.4767993889108766e-05,0.008240129798650742,0.011005830019712448,-0.004934962373226881
1775653406629250816,3488000,3488000,-6.7436885728966445e-06,-0.00020024545665364712,-1.3080819371680263e-05,-0.004737710580229759,-0.017587441951036453,-0.003065467579290271
1775653406637250816,3496000,3496000,4.4625419832300395e-05,-2.2407228243537247e-05,8.496161899529397e-05,0.004459507763385773,0.010671230033040047,0.008508720435202122
1775653406649250816,3508000,3508000,-1.2201990102767013e-05,5.8102887123823166e-05,-4.966371488990262e-05,-0.010567220859229565,0.00640157051384449,-0.009177830070257187
1775653406657250816,3516000,3516000,-0.0002073539944831282,-6.9131492637097836e-06,5.0615733925951645e-05,-0.018242567777633667,-0.004338984377682209,0.005576091352850199
1775653406669250816,3528000,3528000,-0.00011256105790380388,-0.00011104357690783218,-0.00012627516116481274,0.00467104185372591,-0.005553138442337513,-0.012673193588852882
1775653406677250816,3536000,3536000,2.8978005502722226e-05,-6.353297794703394e-05,-1.2206900464661885e-05,0.015378071926534176,0.0023815783206373453,0.005473453551530838
1775653406685250816,3544000,3544000,0.00013770663645118475,-6.6761349444277585e-06,-0.000202287919819355,0.01084144040942192,0.0066614397801458836,-0.01383945718407631
1775653406697250816,3556000,3556000,5.012568726669997e-05,8.505943696945906e-05,0.0001442031207261607,-0.001828526146709919,0.004146389197558165,0.022466132417321205
1775653406705250816,3564000,3564000,-2.5461811674176715e-05,1.4855158951831982e-05,0.00016743040760047734,-0.007289812434464693,-0.0038070303853601217,0.007620437536388636
1775653406717250816,3576000,3576000,0.0002990826906170696,-0.00013772638340014964,-7.450189150404185e-05,0.02391955815255642,-0.01175366248935461,-0.01775045320391655
1775653406729250816,3588000,3588000,-0.00013485083763953298,2.282169589307159e-06,-5.0193681090604514e-05,-0.026968223974108696,0.013548453338444233,0.001343293464742601
1775653406737250816,3596000,3596000,-8.834743493935093e-05,0.00016005520592443645,1.9739449271583e-05,-0.0032232508528977633,0.01678670011460781,0.006337865721434355
1775653406749250816,3608000,3608000,0.00012721391976810992,-2.4858929464244284e-05,9.096760186366737e-05,0.008860554546117783,-0.012275926768779755,0.004524574149399996
1775653406757250816,3616000,3616000,-0.00010428491805214435,5.7380304497200996e-05,-1.4668034054921009e-05,-0.01682402938604355,0.002862081164494157,-0.006310197990387678
1775653406769250816,3628000,3628000,8.474639616906643e-05,-5.2540868637152016e-05,0.00012886048352811486,0.008668915368616581,-0.0034140266943722963,0.004471363499760628
1775653406777250816,3636000,3636000,5.375980254029855e-05,-1.326430356130004e-05,-0.00010680614650482312,0.0004950184957124293,0.003196284407749772,-0.018030954524874687
1775653406789250816,3648000,3648000,0.0001863833167590201,1.3426499208435416e-05,-0.00017276301514357328,0.008259190246462822,0.0008743541548028588,-0.008343617431819439
1775653406797250816,3656000,3656000,0.00015389377949759364,0.00010928379924735054,-0.00016064313240349293,-0.0002260950132040307,0.007160899695008993,-0.0014984604204073548
1775653406809250816,3668000,3668000,1.890215207822621e-05,6.795983790652826e-05,-0.00028748155455105007,-0.010756310075521469,-2.4807241061353125e-05,-0.0106260497123003
1775653406817250816,3676000,3676000,4.8589961807010695e-05,3.0344199331011623e-05,-7.206660666270182e-05,0.0004852319252677262,-0.002164032543078065,0.01716219075024128
1775653406829250816,3688000,3688000,-3.4691816836129874e-05,8.551869541406631e-06,-0.0003415881365071982,-0.008336268365383148,-0.005529046058654785,-0.017020367085933685
1775653406837250816,3696000,3696000,9.657320333644748e-06,-1.7752900021150708e-06,-8.416052151005715e-05,0.002150349784642458,-0.00120395771227777,0.016903214156627655
1775653406849250816,3708000,3708000,0.00014197615382727236,-0.0002268482348881662,-1.628355857974384e-05,0.013180586509406567,-0.017236318439245224,0.010228712111711502
1775653406857250816,3716000,3716000,0.0001089057041099295,-9.575660078553483e-05,-8.667852671351284e-05,-0.0015254439786076546,0.007090762723237276,-0.00539788044989109
1775653406869250816,3728000,3728000,0.0001734630495775491,7.379522867267951e-05,-0.00028013973496854305,0.009458107873797417,0.011440337635576725,-0.0069089848548173904
1775653406877250816,3736000,3736000,0.0002865962451323867,0.00018617548630572855,-0.00017485686112195253,0.010559596121311188,0.012905918061733246,0.0050962925888597965
1775653406889250816,3748000,3748000,-2.946353197330609e-05,6.026858318364248e-05,-2.6124137093574973e-06,-0.01628408581018448,-0.0006015971302986145,0.016771579161286354
1775653406897250816,3756000,3756000,3.685786941787228e-05,0.00015827201423235238,-2.8758756798197282e-06,-0.0008059536921791732,0.003953396342694759,0.004984894301742315
1775653406909250816,3768000,3768000,-1.931953738676384e-05,-0.00015986549260560423,0.00015713239554315805,-0.007114371284842491,-0.011990567669272423,0.0055934772826731205
1775653406917250816,3776000,3776000,2.219170710304752e-05,0.0002231974503956735,-8.058802632149309e-05,0.00483572855591774,0.02907458133995533,-0.0182050708681345
1775653406929250816,3788000,3788000,2.1802356059197336e-05,0.00019547456759028137,-1.2011430953862146e-05,-0.00953158549964428,-0.005541111342608929,0.004318369086831808
1775653406937250816,3796000,3796000,-8.47334013087675e-06,-0.00013291818322613835,3.714800186571665e-05,-0.002070044633001089,-0.028523309156298637,0.005975267384201288
