received_time_ns,event_type,field_name,previous_value,current_value
1775653412990612365,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775653412990612365,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775653413363711200,vehicle_control_mode_events,flag_armed,False,True
1775653413363711200,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775653413363711200,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775653415476461027,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775653415476461027,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775653423627473200,vehicle_control_mode_events,flag_armed,True,False
1775653423627473200,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775653423627473200,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775653425373335673,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775653425373335673,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
