received_time_ns,timestamp,timestamp_sample,x,y,z,vx,vy,vz,heading,dist_bottom,dist_bottom_valid,xy_valid,z_valid,v_xy_valid,v_z_valid
1775653412312910039,1775653412113488,1775653412109488,0.016961578279733658,-0.19238443672657013,0.4191887378692627,-0.06030083820223808,0.010087875649333,0.03419101610779762,1.5914642810821533,0.10604876279830933,True,True,True,True,True
1775653412328072894,1775653412121488,1775653412117488,0.016083991155028343,-0.192722350358963,0.4194375276565552,-0.060540229082107544,0.009956532157957554,0.034338612109422684,1.5914791822433472,0.1061105728149414,True,True,True,True,True
1775653412336339479,1775653412129488,1775653412125488,0.015215040184557438,-0.19305212795734406,0.4196907877922058,-0.060779500752687454,0.009838089346885681,0.03447163105010986,1.5914942026138306,0.10616832971572876,True,True,True,True,True
1775653412344536624,1775653412145488,1775653412141488,0.01350155845284462,-0.19368745386600494,0.4201962351799011,-0.06127457693219185,0.009624546393752098,0.03477936238050461,1.5915186405181885,0.10606169700622559,True,True,True,True,True
1775653412353973910,1775653412153488,1775653412149488,0.01265642885118723,-0.19399303197860718,0.420455664396286,-0.061518594622612,0.009542888030409813,0.034907810389995575,1.5915324687957764,0.10611453652381897,True,True,True,True,True
1775653412368507911,1775653412161488,1775653412157488,0.011818747967481613,-0.19429057836532593,0.42071935534477234,-0.0617515929043293,0.00946881901472807,0.0350506454706192,1.5915422439575195,0.10616365075111389,True,True,True,True,True
1775653412376315911,1775653412169488,1775653412165488,0.010988316498696804,-0.19458012282848358,0.42098739743232727,-0.061981864273548126,0.009397745132446289,0.035211000591516495,1.591551423072815,0.10620889067649841,True,True,True,True,True
1775653412384973881,1775653412185488,1775653412181488,0.00936296209692955,-0.19514323770999908,0.42153608798980713,-0.062462687492370605,0.009261716157197952,0.03549701347947121,1.591577410697937,0.10628688335418701,True,True,True,True,True
1775653412392990070,1775653412193488,1775653412189488,0.008977346122264862,-0.195553258061409,0.4218892753124237,-0.0625123530626297,0.008996015414595604,0.03567161783576012,1.59159255027771,0.1085154116153717,True,True,True,True,True
1775653412408769907,1775653412201488,1775653412197488,0.008588636294007301,-0.19595500826835632,0.4222449064254761,-0.0625813752412796,0.008715447038412094,0.03585393726825714,1.5916035175323486,0.10848206281661987,True,True,True,True,True
1775653412416949773,1775653412209488,1775653412205488,0.00819679070264101,-0.1963486224412918,0.4226028323173523,-0.06264936178922653,0.008452577516436577,0.036017704755067825,1.5916122198104858,0.10844677686691284,True,True,True,True,True
1775653412426285876,1775653412225488,1775653412221488,0.007404338102787733,-0.19711163640022278,0.42332568764686584,-0.06275782734155655,0.007967262528836727,0.03636320307850838,1.5916271209716797,0.1083708107471466,True,True,True,True,True
1775653412434385583,1775653412233488,1775653412229488,0.007003882434219122,-0.19748125970363617,0.4236904978752136,-0.06281351298093796,0.0077422140166163445,0.03654717653989792,1.5916335582733154,0.10833019018173218,True,True,True,True,True
1775653412451618196,1775653412241488,1775653412237488,0.006600657012313604,-0.19784319400787354,0.42404910922050476,-0.06288286298513412,0.0075045395642519,0.03671257942914963,1.5916396379470825,0.10803273320198059,True,True,True,True,True
1775653412457811183,1775653412249488,1775653412245488,0.006194756831973791,-0.1981976479291916,0.42440998554229736,-0.06294488161802292,0.007283830549567938,0.03686278685927391,1.591644525527954,0.10799664258956909,True,True,True,True,True
1775653412467224436,1775653412265488,1775653412261488,0.005387312266975641,-0.19884639978408813,0.4251381754875183,-0.06309247016906738,0.00693909078836441,0.03716003894805908,1.5916424989700317,0.10792094469070435,True,True,True,True,True
1775653412474808920,1775653412273488,1775653412269488,0.004979650489985943,-0.19916000962257385,0.4255053997039795,-0.06315750628709793,0.006780601106584072,0.03731610253453255,1.5916345119476318,0.10788065195083618,True,True,True,True,True
1775653412490420760,1775653412281488,1775653412277488,0.004569595213979483,-0.19946658611297607,0.425874799489975,-0.06321274489164352,0.006626333110034466,0.03748086467385292,1.5916260480880737,0.10783889889717102,True,True,True,True,True
1775653412497797215,1775653412289488,1775653412285488,0.004157205577939749,-0.19976617395877838,0.42623743414878845,-0.06328149139881134,0.006497524678707123,0.03766074404120445,1.5916169881820679,0.10752686858177185,True,True,True,True,True
1775653412506652270,1775653412305488,1775653412301488,0.0033253447618335485,-0.20034509897232056,0.4269697964191437,-0.0634491816163063,0.006221107207238674,0.03798527270555496,1.5915967226028442,0.10745260119438171,True,True,True,True,True
1775653412514880903,1775653412313488,1775653412309488,0.002905838191509247,-0.20062460005283356,0.4273391366004944,-0.06353966146707535,0.006105584558099508,0.03813042491674423,1.5915870666503906,0.1074134111404419,True,True,True,True,True
1775653412530614085,1775653412321488,1775653412317488,0.002934906631708145,-0.20092952251434326,0.4266827404499054,-0.06332915276288986,0.006007235962897539,0.03804326057434082,1.591576099395752,0.07638528943061829,True,True,True,True,True
1775653412538191752,1775653412329488,1775653412325488,0.0029535042122006416,-0.2012268453836441,0.4260542392730713,-0.06312888860702515,0.005906277801841497,0.037939220666885376,1.591562271118164,0.0772889256477356,True,True,True,True,True
1775653412547752972,1775653412345488,1775653412341488,0.0029591452330350876,-0.20178352296352386,0.42487478256225586,-0.06278964132070541,0.005775093100965023,0.03778746724128723,1.5915298461914062,0.0789710283279419,True,True,True,True,True
1775653412555369615,1775653412353488,1775653412349488,0.0029471497982740402,-0.2020508497953415,0.42432403564453125,-0.0626332238316536,0.005723713897168636,0.03772128000855446,1.5915125608444214,0.07979917526245117,True,True,True,True,True
1775653412570732467,1775653412361488,1775653412357488,0.0029255582485347986,-0.2023109346628189,0.4237983524799347,-0.062497228384017944,0.005671176593750715,0.037677641957998276,1.591495156288147,0.08060303330421448,True,True,True,True,True
1775653412574258873,1775653412369488,1775653412365488,0.0028945766389369965,-0.2025638371706009,0.4232970178127289,-0.062364671379327774,0.005632162094116211,0.03761471062898636,1.5914777517318726,0.08138337731361389,True,True,True,True,True
1775653412587365698,1775653412385488,1775653412381488,0.0028044218197464943,-0.20304705202579498,0.42236465215682983,-0.06214391440153122,0.005562882870435715,0.0375591441988945,1.5914422273635864,0.08287626504898071,True,True,True,True,True
1775653412594893895,1775653412393488,1775653412389488,0.00274601299315691,-0.20327825844287872,0.42193034291267395,-0.06203598901629448,0.005529356654733419,0.0375155508518219,1.591424822807312,0.08352699875831604,True,True,True,True,True
1775653412611053342,1775653412401488,1775653412397488,0.0026788958348333836,-0.20350266993045807,0.4215177595615387,-0.061953917145729065,0.005501428619027138,0.03748563677072525,1.5914061069488525,0.08422163128852844,True,True,True,True,True
