received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775929122858060149,12587,0,100,0
1775929122910004593,12587,0,100,0
1775929122962473060,12587,0,100,0
1775929123014661660,12587,0,100,0
1775929123067659110,12587,0,100,0
1775929123119946333,12587,0,100,0
1775929123171934297,12587,0,100,0
1775929123224085138,12587,0,100,0
1775929123276166636,12587,0,100,0
1775929123328648416,12587,0,100,0
1775929123380764826,12587,0,100,0
1775929123382214272,12587,0,100,0
1775929123433917441,12587,0,100,0
1775929123486128473,12587,0,100,0
1775929123538195060,12587,0,100,0
1775929123590386860,12587,0,100,0
1775929123642203851,12587,0,100,0
1775929123694117961,12587,0,100,0
1775929123746213859,12587,0,100,0
1775929123799136206,12587,0,100,0
1775929123851578434,12587,0,100,0
1775929123903769051,12587,0,100,0
1775929123955721911,12587,0,100,0
1775929124007514327,12587,0,100,0
1775929124059569842,12587,0,100,0
1775929124111600974,12587,0,100,0
1775929124163934885,12587,0,100,0
1775929124216109598,12587,0,100,0
1775929124268483764,12587,0,100,0
1775929124320907976,12587,0,100,0
1775929124372749320,12587,0,100,0
1775929124424876386,12587,0,100,0
1775929124476988668,12587,0,100,0
1775929124529568366,12587,0,100,0
1775929124581466636,12587,0,100,0
1775929124633265196,12587,0,100,0
1775929124635177578,12587,0,100,0
1775929124687490593,12587,0,100,0
1775929124739557756,12587,0,100,0
1775929124792164846,12587,99,99,0
1775929124844231785,12587,99,99,0
1775929124896227365,12587,149,99,0
1775929124948201602,12587,149,99,0
1775929125000331996,12587,357,99,0
1775929125052614132,12587,357,99,0
1775929125104627345,12587,706,99,0
1775929125156547631,12587,706,99,0
1775929125208593291,12587,1080,99,0
1775929125260804644,12587,1080,99,0
1775929125313110363,12587,1520,99,0
1775929125365146040,12587,1520,99,0
1775929125417146933,12587,2027,99,0
1775929125469156561,12587,2027,99,0
1775929125521084176,12587,2617,99,0
1775929125573269769,12587,2617,99,0
1775929125625812284,12587,3165,99,0
1775929125677684283,12587,3165,99,0
1775929125729834550,12587,3423,99,0
1775929125781899601,12587,3423,99,0
1775929125834288231,12587,3680,99,0
1775929125835587216,12587,3680,99,0
1775929125887338897,12587,3971,99,0
1775929125939522987,12587,3971,99,0
1775929125991313548,12587,4245,99,0
1775929126043103117,12587,4245,99,0
1775929126095504163,12587,3398,99,0
1775929126148226835,12587,3398,99,0
