received_time_ns,base_mode,custom_mode,system_status
1775929123851358822,209,20,3
1775929124843926414,209,20,4
1775929125835458514,209,20,4
1775929126831272691,209,20,4
1775929127829322710,209,20,4
1775929128833854222,209,20,4
1775929129839221473,209,20,4
1775929130830923601,209,20,4
1775929131823806102,209,20,4
1775929134821172143,209,20,4
1775929134821337804,209,9,4
1775929134840667508,209,9,4
1775929134860583921,209,9,4
