received_time_ns,base_mode,custom_mode,system_status
1775762533066590889,209,0,3
1775762534087873425,209,0,3
1775762535091449825,209,0,3
1775762536078269618,209,0,3
1775762537064742441,209,0,3
1775762538052419656,209,0,3
1775762539089979850,209,0,3
1775762540076381617,209,0,3
1775762541062532147,209,0,3
1775762544051238311,81,0,3
1775762544051325950,81,9,3
1775762544069463397,81,9,3
1775762544087583245,81,9,3
