feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,3.6144379639911686e-06,-9.881893425173552e-06,-4.0272567399384984e-07,-4.469925112700474e-06
command_pitch,-5.434975398569787e-05,-1.004305123382486e-05,-5.208535236729425e-05,2.3045941411774765e-05
command_yaw,1.677770160893161e-05,2.029267464023962e-05,1.6282618497652512e-06,1.1351458228259277e-05
command_throttle,0.0001358272243971562,0.00023481331253776493,-0.0005354319467496903,-3.574172098245638e-05
roll,0.5936343475616368,0.460160438056883,0.5025262169838024,0.4834624734602771
pitch,-0.01827480704258342,-0.014838194260895167,0.042238451678131984,0.13752175358406316
yaw,-0.08679750107327483,-0.030033511084046154,-0.08409527005060743,0.13672965178534988
roll_rate,0.11523870541409909,0.00199513527182158,0.010412112370656984,-0.012157498994837906
pitch_rate,-0.009492319529134595,-0.009754193297877047,-0.0040124623034218584,0.013764281001586897
yaw_rate,-0.06751442922668527,0.00978856342779046,0.014456638546580984,-0.02277825547215305
position_x,6.41833833571283e-05,3.612850082904478e-05,5.6758592778838495e-05,-1.4856361385499955e-05
position_y,1.521623860548463e-05,8.565143127699148e-06,1.3456010299125577e-05,-3.522063309885315e-06
position_z,-5.050671266020225e-07,-1.949459482831926e-06,-7.467331337196465e-07,-9.139207986880376e-08
velocity_x,0.00011651245415352545,2.446061798789872e-05,0.00011726905124051849,-5.708872625651187e-05
velocity_y,9.997621966179984e-06,2.1065649459921107e-05,-1.505036728201115e-06,-7.52738269008547e-06
velocity_z,-4.1641974445109374e-07,6.2393119992635794e-06,-1.1688003380902021e-05,1.911584531267918e-06
altitude,1.2728768457702849e-06,2.9744995241920173e-06,1.376084129837641e-06,1.2189172362025837e-07
vertical_speed,3.352397709219489e-07,-6.4185038081317355e-06,1.1627390828340708e-05,-1.9396820627665413e-06
heading,-0.08679750245319841,-0.030033490730132707,-0.08409527304002636,0.1367296595265656
mode_guided_nogps,0.22626689906208475,0.18969222497282756,0.19777947672953655,0.19068626513099893
mode_stabilize,-0.22626690174675038,-0.18969223156057818,-0.19777947867875229,-0.19068626629282026
clip__command_roll,3.8055945371908315e-06,-9.88796340292106e-06,-2.243304858920507e-07,-4.55412705975362e-06
sq__command_roll,-0.0002916606490989558,0.0011918065588326335,-0.0005995967743616343,5.882061692676749e-05
clip__command_pitch,-5.290821378605795e-05,-8.674581873833827e-06,-5.085747290362794e-05,2.2907680748170327e-05
sq__command_pitch,-0.00023508421119418742,-4.775600739946985e-05,-0.0001629361181703501,-7.116378417452833e-05
clip__command_yaw,1.481498527774512e-05,1.8542762621746196e-05,-5.3030020931285e-08,1.1579605732715902e-05
sq__command_yaw,-0.0033468279661037544,0.003650846272832731,0.001108099659116203,0.001843010753425983
clip__command_throttle,-0.22626689138387762,-0.1896922188625855,-0.19777947008933353,-0.1906862662802848
sq__command_throttle,-0.0001351052550518671,-0.0003277440875891065,0.0008626915905460887,1.8819160843925415e-05
sq__roll,-2.143663565155749,-2.1293273391351484,-2.020292299633501,-1.9545386632461246
sq__pitch,1.9841867758281544,0.18045961107408304,-0.7285447671448215,-2.625421884952978
sq__yaw,0.0002318107263262995,8.373610773955792e-05,0.0002272382115527779,-0.00037787729917268
sq__roll_rate,0.08706232954908855,0.005686230984756203,0.005773523533365551,-0.011592179915296133
sq__pitch_rate,-0.0306600480954953,-0.030035501540538412,0.0033520910867952058,0.026763021736561206
sq__yaw_rate,0.018526640238768932,-0.0015950100500879156,-0.004771225160327398,0.0061747052078641885
backend_ardupilot__command_roll,3.8105478899344473e-06,-9.890077215198115e-06,-2.1953916407319546e-07,-4.556995391071809e-06
backend_ardupilot__command_pitch,-5.290883084101495e-05,-8.673233288180958e-06,-5.085816045395807e-05,2.2908419346573303e-05
backend_ardupilot__command_yaw,1.481498547840475e-05,1.8542762556315106e-05,-5.3030156159823976e-08,1.1579605704907822e-05
backend_ardupilot__command_throttle,0.0001358588738769758,0.00023491134015082905,-0.0005354106754551022,-3.572087635793497e-05
