received_time_ns,base_mode,custom_mode,system_status
1775929157956184384,209,20,3
1775929158928103183,209,20,4
1775929159921615883,209,20,4
1775929160918956684,209,20,4
1775929161922234382,209,20,4
1775929162932390624,209,20,4
1775929163935805394,209,20,4
1775929164927409980,209,20,4
1775929165920145082,209,20,4
1775929166915214265,209,20,4
1775929168967888681,209,9,4
1775929169000901767,209,9,4
1775929169026293291,209,9,4
