received_time_ns,base_mode,custom_mode,system_status
1775928782665274509,209,0,3
1775928783657224098,209,0,3
1775928784651210173,209,0,3
1775928785649806721,209,0,3
1775928786640266032,209,0,3
1775928787637198399,209,0,3
1775928788634326685,209,0,3
1775928789629989998,209,0,3
1775928790630243050,209,0,3
1775928793648520932,81,0,3
1775928793648607363,81,9,3
1775928793667793589,81,9,3
1775928793693054047,81,9,3
