future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.02527903824710375,0.024597341005383796,0.0496281217110095,-0.283542481657468,0.41264937853445594,-0.025289786771196414
