window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.04316320342488673,0.015058970961687616,178.1456181488407,0.6964973084234257,3.0103883984805906,2.1756020321055933,0.04316320342488673,0.015058970961687616,178.1456181488407,-0.6878237014517731,-3.0084097332772197,2.1756020321055933
