received_time_ns,timestamp,timestamp_sample,q_w,q_x,q_y,q_z,roll,pitch,yaw
1775897614860758001,1775897613487270,1775897613487270,0.70968616,-0.0010449017,-0.00034212164,0.7045172,-0.001965167877438584,0.000986704543505436,1.5634854229311392
1775897614872000201,1775897613499270,1775897613499270,0.7097008,-0.001052152,-0.00034725273,0.70450234,-0.001982709299779614,0.0009895961866378362,1.5634436041665236
1775897614886427030,1775897613507270,1775897613507270,0.70971066,-0.0010567554,-0.0003511246,0.70449245,-0.001994712723047331,0.0009905588761082184,1.563415726790157
1775897614897619568,1775897613519270,1775897613519270,0.7097243,-0.0010627607,-0.00035676177,0.7044787,-0.0020111986819149165,0.0009909796942826048,1.5633769343021442
1775897614905765840,1775897613527270,1775897613527270,0.709733,-0.0010668688,-0.00035966857,0.70446986,-0.002021137680482093,0.0009926166414405571,1.5633520792290398
1775897614923090714,1775897613539270,1775897613535270,0.70974076,-0.0010708018,-0.0003647992,0.7044621,-0.0020339601194682955,0.0009908529671632475,1.5633302522424728
1775897614928560697,1775897613547270,1775897613543270,0.70974815,-0.001074423,-0.00037054435,0.7044546,-0.0020472051985416717,0.0009877782271950758,1.5633090970854435
1775897614939893679,1775897613559270,1775897613555270,0.7097588,-0.0010811127,-0.00037863213,0.7044439,-0.002068111131189338,0.0009856915408926567,1.5632788770436223
1775897614957871433,1775897613571270,1775897613563270,0.7097661,-0.0010854553,-0.0003838164,0.7044366,-0.002081589871472915,0.0009844293091556774,1.5632583949483458
1775897614963803166,1775897613579270,1775897613575270,0.7097766,-0.0010907932,-0.00039247447,0.704426,-0.0021013798799578965,0.0009796279079350948,1.563228512269323
1775897614971817090,1775897613587270,1775897613583270,0.7097834,-0.0010939707,-0.00039890036,0.70441914,-0.0021149531472965132,0.0009749622971237608,1.563209207965613
1775897614994096183,1775897613607270,1775897613599270,0.70979726,-0.0011009695,-0.00041144917,0.70440507,-0.002142586687115957,0.0009669661493929363,1.563169591615237
1775897615003723733,1775897613619270,1775897613611270,0.70980567,-0.0011067512,-0.0004205048,0.7043966,-0.002163563479951641,0.0009622302726858865,1.5631457584190733
1775897615011514974,1775897613627270,1775897613619270,0.7098111,-0.0011105973,-0.0004266056,0.7043911,-0.0021776256608397335,0.0009589710948325793,1.563130317698727
1775897615026048585,1775897613639270,1775897613631270,0.7098217,-0.001116216,-0.00043566048,0.70438045,-0.002198372827357843,0.0009539990152909121,1.5631002718262401
1775897615032077020,1775897613647270,1775897613639270,0.7098285,-0.0011197423,-0.0004413401,0.7043736,-0.0022113893815664466,0.0009508824060917499,1.5630809685482907
1775897615044635317,1775897613659270,1775897613651270,0.7098373,-0.0011240682,-0.00045037107,0.7043647,-0.002230264879399283,0.0009441276689281341,1.563055961911036
1775897615065566570,1775897613667270,1775897613659270,0.7098471,-0.0011279305,-0.00045094753,0.7043549,-0.0022365733898525534,0.0009487192352950032,1.563028253468487
1775897615074649717,1775897613683270,1775897613671270,0.7098612,-0.0011330751,-0.0004512234,0.7043406,-0.0022442849535241702,0.0009555296989214204,1.5629879489273162
1775897615077312982,1775897613687270,1775897613675270,0.70986575,-0.0011349244,-0.0004508235,0.704336,-0.0022463532300651783,0.0009586879404004143,1.562975017144588
1775897615094399366,1775897613699270,1775897613699270,0.7098821,-0.001140071,-0.0004515875,0.7043196,-0.0022547586909285075,0.0009648010564576954,1.5629288385644986
1775897615102096753,1775897613707270,1775897613707270,0.7098958,-0.0011447893,-0.00045118728,0.7043057,-0.0022609127258398734,0.0009719714915464858,1.5628897102187405
1775897615114893413,1775897613719270,1775897613719270,0.70991564,-0.0011504903,-0.00044962685,0.70428574,-0.0022668366361534567,0.0009821536475918614,1.5628334538026571
1775897615127864756,1775897613723270,1775897613723270,0.7099216,-0.0011522886,-0.00044924938,0.7042797,-0.002268866675293747,0.000985203525343583,1.5628164931299084
1775897615140383791,1775897613739270,1775897613739270,0.7099431,-0.0011580985,-0.0004474886,0.70425797,-0.00227466595637248,0.0009958173976949557,1.5627551998254003
1775897615160597429,1775897613755270,1775897613751270,0.7099585,-0.0011628581,-0.00044502958,0.70424247,-0.0022779825518803886,0.0010059632196247163,1.5627115383983075
1775897615162849312,1775897613759270,1775897613755270,0.7099634,-0.0011642628,-0.00044450653,0.7042376,-0.0022792473949341517,0.0010086686410293632,1.562697769340319
1775897615171688272,1775897613767270,1775897613763270,0.7099733,-0.0011665379,-0.00044266222,0.7042276,-0.0022798944996260816,0.0010144598740028268,1.5626697256975872
1775897615191590494,1775897613775270,1775897613771270,0.7099828,-0.0011691992,-0.0004410788,0.70421803,-0.002281457177223829,0.0010204258216257893,1.5626426903230362
1775897615196690694,1775897613787270,1775897613783270,0.7099953,-0.0011721924,-0.00043839458,0.70420533,-0.002281945038498331,0.0010284122498814365,1.5626069214027325
1775897615207682212,1775897613795270,1775897613791270,0.71000326,-0.0011701966,-0.00043489088,0.7041973,-0.002274187882276857,0.001030550795788554,1.5625842480297552
1775897615227078845,1775897613803270,1775897613799270,0.71001077,-0.0011683991,-0.0004321719,0.70418984,-0.0022678171615088064,0.0010318563645448236,1.5625632573241977
