received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775897608583851008,2692000,2692000,0,8.395272866647263e-13,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,8.395272866647263e-13
1775897608587851008,2696000,2696000,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1775897608683851008,2792000,2792000,0,3.014844884158263e-12,0.0,0.0,4.092726157978177e-12,nan,nan,nan,nan,nan,nan,nan,nan,4.092726157978177e-12
1775897608783851008,2892000,2892000,0,0.0,0.0,4.9088615117209855e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.9088615117209855e-12
1775897608879851008,2988000,2988000,0,0.0,3.3245834470813085e-13,0.0,3.4966268162156533e-13,nan,nan,nan,nan,nan,nan,nan,nan,3.4966268162156533e-13
1775897608983851008,3092000,3092000,0,0.0,8.121757796462556e-14,7.383416794626285e-14,0.0,nan,nan,nan,nan,nan,nan,nan,nan,8.121757796462556e-14
1775897609083851008,3192000,3192000,0,0.0,9.094947017729282e-13,1.9335835016454084e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.094947017729282e-13
1775897609183851008,3292000,3292000,0,3.5792376007481863e-13,0.0,0.0,3.937160927142136e-13,nan,nan,nan,nan,nan,nan,nan,nan,3.937160927142136e-13
1775897609283851008,3392000,3392000,0,0.0,0.0,0.0,9.041290394314061e-13,nan,nan,nan,nan,nan,nan,nan,nan,9.041290394314061e-13
1775897609391851008,3500000,3500000,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1775897609483851008,3592000,3592000,0,0.0,2.7042758765812025e-13,2.458432762919571e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.7042758765812025e-13
1775897609583851008,3692000,3692000,0,1.984471614813188e-13,0.0,0.0,2.1829185594540723e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.1829185594540723e-13
1775897609683851008,3792000,3792000,0,0.0,1.502966452465379e-14,1.3663332618096824e-14,1.8039597593499934e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.8039597593499934e-12
