feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,-8.829837153740848e-05,-0.00011145778233271356,-0.00010876639798653432,-8.5095131954222e-05
command_pitch,3.019796267427746e-05,5.87781377084622e-05,4.328598304419576e-05,8.19975952137417e-05
command_yaw,3.055574615362437e-05,1.1788807355510486e-05,-2.269139580629825e-06,2.1282719084161747e-05
command_throttle,-0.003639046960693935,-0.0035228943583996454,-0.004364525647063914,-0.003572654806456438
roll,0.2853754739572502,0.2504824517800145,0.2739697850667534,0.27095814884088054
pitch,-0.4385429757600572,-0.3625972030725101,-0.2992073740644358,-0.20007948291990302
yaw,0.01607895194981252,0.016276384191827628,0.016019986249440264,0.016522921270061313
roll_rate,-0.06243094040374163,-0.07066333290165165,-0.06960037355850862,-0.07235897517862817
pitch_rate,-0.0068597817950793675,-0.00831577511947843,-0.002563793951550217,0.01311160675194501
yaw_rate,0.023278016502393396,0.024426363768857463,0.02332210525181398,0.02239887191505407
position_x,-1.617809397986541e-12,-5.183810742993978e-13,-6.578546996469463e-13,-1.4182734698474186e-12
position_y,3.7808249375513597e-13,1.0375758305997355e-13,1.3840081556249608e-13,3.095202311692731e-13
position_z,3.5560610810337868e-06,8.329097741567842e-07,2.8628773055366613e-06,1.5005459038453724e-06
velocity_x,-0.00021255564282163572,-0.0002469572591958739,-0.00020230204260898005,-0.00029111462638286645
velocity_y,-8.688045111874447e-05,-4.864335382117692e-05,-8.015694711674762e-05,-7.878010561502378e-05
velocity_z,-1.8972817200116537e-05,-1.393894495431138e-05,-3.252641760773884e-05,-1.359825464633215e-05
altitude,-3.5560611339394308e-06,-8.329097923745053e-07,-2.8628772894210603e-06,-1.5005459725858486e-06
vertical_speed,1.8972817059243435e-05,1.3938944666010871e-05,3.252641821072805e-05,1.3598255024579466e-05
heading,0.01607895194983224,0.016276384191560293,0.016019986249061653,0.01652292127005589
mode_guided_nogps,0.10474180224750056,0.10274629051446066,0.1042728279985002,0.10345059337286192
mode_stabilize,-0.10474180224679677,-0.10274629051369677,-0.1042728279978648,-0.10345059337251053
clip__command_roll,-8.829837165630403e-05,-0.00011145778236787131,-0.00010876639819278844,-8.509513213124073e-05
sq__command_roll,-0.0020236622603589972,-0.00016160688674405157,-0.0017961896431368607,-0.0035104855909324512
clip__command_pitch,3.0197962637825188e-05,5.8778137600278345e-05,4.3285982903356325e-05,8.199759522643637e-05
sq__command_pitch,0.0007052269962759812,0.001281521570823865,0.0012525944363669479,0.0016699434303647912
clip__command_yaw,3.055574613374517e-05,1.1788807907397804e-05,-2.269139939296731e-06,2.128271900301568e-05
sq__command_yaw,-0.039563701690856115,-0.03402516722023441,-0.038836397189836405,-0.0314427921047341
clip__command_throttle,-0.1047418022477512,-0.10274629051438466,-0.1042728279985015,-0.1034505933733444
sq__command_throttle,-0.0004310521351183776,-0.0004962900287603027,0.0007213504420999956,-0.0002546191885130579
sq__roll,-0.8977300111520476,-1.1405311306803634,-0.9841990705048953,-0.9830226662228375
sq__pitch,8.621661352122057,6.003142389044185,4.799700586758587,3.076713439527107
sq__yaw,2.2408881898245795e-05,2.2690451254183754e-05,2.2326979238757985e-05,2.3037126149785293e-05
sq__roll_rate,-0.03935707838958152,-0.03999885536904947,-0.04470654091527816,-0.0470254507183622
sq__pitch_rate,-0.022407702067819925,-0.02734135715068139,0.006457432311854777,0.02431216716735208
sq__yaw_rate,-0.004199141151115966,-0.0030338586593297127,-0.004330772379449529,-0.004030735709420051
backend_ardupilot__command_roll,-8.829837171562337e-05,-0.00011145778243772487,-0.00010876639823355529,-8.509513217813832e-05
backend_ardupilot__command_pitch,3.0197962336856774e-05,5.877813776956989e-05,4.3285982971565035e-05,8.199759520068088e-05
backend_ardupilot__command_yaw,3.055574628006007e-05,1.1788808200123006e-05,-2.2691401881889126e-06,2.1282718909279374e-05
backend_ardupilot__command_throttle,-0.003639046961339082,-0.0035228943578448674,-0.004364525645404654,-0.0035726548058936823
