future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-2.335631688055173e-14,3.1552885304542144e-14,3.979039320256561e-13,4.3864911702939935e-13,2.0674018053057353e-12,1.936673044156123e-12
