feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,2.4602737777946054e-16,-2.391105118555438e-16,-6.891357858836004e-16,5.200961244904373e-16,-1.565915908603458e-16,2.0740796774763372e-16
command_pitch,6.390414107401456e-17,-5.515262568066707e-18,3.930565906889018e-17,1.979811057253256e-15,7.711752460379799e-16,-1.879453121277516e-15
command_yaw,-8.036784448449481e-17,-8.467593050767432e-17,1.6464283457278935e-16,2.487638408168589e-16,-2.602844291357906e-16,-1.5951364649804337e-16
command_throttle,-2.376027069472889e-16,1.3057211202408074e-16,-4.672892936462999e-17,7.70343309889794e-16,1.8777129260113948e-15,4.281403717838439e-16
roll,0.2500000000000018,-3.968163396560737e-17,-2.965606997546764e-16,-1.7024568392185876e-15,-3.9306882708542554e-15,5.1866191301624004e-15
pitch,6.567599516950083e-16,0.2500000000000014,1.6666203994834224e-16,-1.5453571630425066e-15,4.49603903799411e-15,-1.3632415629140168e-15
yaw,3.892586901864089e-16,-7.033317853289961e-18,0.12500000000000117,-1.2220489616713788e-16,-5.674115686227264e-16,-7.022791547211713e-16
roll_rate,2.661762041653773e-17,2.346182728354129e-17,1.7594946843286207e-16,0.2500000000000022,-1.6732883733988141e-16,-2.285093157369499e-16
pitch_rate,4.8718822974877436e-17,-7.65256640662511e-17,2.9252031948833654e-16,5.0246248686815644e-17,0.2500000000000012,-4.29291549388195e-16
yaw_rate,-1.6556042324651817e-16,-1.121405289862692e-17,2.2463656333566187e-16,4.964233997040738e-16,8.715067574191079e-16,0.2500000000000031
position_x,-1.475310342163501e-17,8.470677291532511e-18,2.3674353275629662e-17,-2.1201075060330525e-17,1.395779827696097e-17,-7.486734859644663e-17
position_y,-3.497581165244338e-18,2.0081808285468e-18,5.612584220520591e-18,-5.0262222150429685e-18,3.309037440172812e-18,-1.7749138019361266e-17
position_z,-5.072878594058525e-19,-1.8031319383546115e-18,-7.246280161620199e-18,3.3279356214355185e-18,-5.621437905990544e-17,7.024717531261877e-17
velocity_x,-1.482947130745159e-17,-3.2766655104217535e-17,-2.8458302360691776e-17,-1.1974668982172885e-16,-6.935310511420624e-16,1.1292106570237469e-15
velocity_y,-1.1084284432562229e-16,2.8550257985953115e-17,-1.5982047923519222e-17,-1.3167543180446123e-16,-2.096689130093961e-16,5.512550178673546e-16
velocity_z,1.2585316693708364e-17,-1.510918355041345e-18,2.068981927764991e-17,3.1327733575464664e-17,6.979470780768271e-17,-1.486809671127431e-16
altitude,3.2839938498883993e-19,1.7079880935752223e-18,6.230638793060339e-18,-6.4667103556282176e-18,5.4091172704563816e-17,-7.405165040349032e-17
vertical_speed,-1.1983311540718488e-17,1.9779239051851125e-18,-1.9760870010990937e-17,-2.825784851347953e-17,-6.587015133247084e-17,1.5723489340458628e-16
heading,-4.6518288493989056e-17,-1.9598255157078758e-18,0.1249999999999997,-1.1506130829755595e-16,-6.906134245954671e-16,-5.321221919512108e-16
command_roll__lag_1,-8.618765932959437e-17,6.637741147865733e-17,1.22561732359923e-16,-7.828010570858317e-16,-2.263208998620419e-16,6.175023937464346e-16
command_pitch__lag_1,-1.6341275623929225e-16,-3.575235527764307e-17,-1.292098804812089e-16,-3.083425039783814e-15,-4.660796164618679e-16,1.977497780960314e-15
command_yaw__lag_1,1.7476834442934075e-17,1.0156910220734011e-17,-1.0938816983560241e-16,-6.112178434265685e-17,-2.149347769612962e-16,8.306243142455334e-17
command_throttle__lag_1,-1.5702325589462443e-17,3.6773706690484777e-17,2.7535793596778146e-17,3.153913676160883e-16,-5.272866954577649e-16,7.327486385563984e-16
roll__lag_1,0.24999999999999548,-1.309716436402026e-16,1.9079028720396351e-16,-2.500707315811225e-15,-2.3858967134429122e-15,4.0920314352383804e-15
pitch__lag_1,-3.7769842530842035e-16,0.24999999999999828,-9.366665498064026e-16,-4.091494496038482e-16,2.9012871543420016e-15,-1.3605018063874787e-15
yaw__lag_1,-4.566179290539941e-17,-1.289142366687493e-17,0.12499999999999967,-1.58223556778941e-16,-7.455430910924967e-16,-6.79878948580201e-16
roll_rate__lag_1,-4.119641460919446e-17,-1.1195888730674907e-17,-6.756545893825322e-17,0.24999999999999775,1.3393956062688512e-17,-2.4419878847739415e-16
