sample_index,backend,mode,run_id,target_norm,prediction_norm,residual_norm
950,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
951,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
952,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
953,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
954,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
955,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
956,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
957,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
958,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205327741653,14531781.71505183,14531781.706350282
959,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
960,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
961,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
962,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
963,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
964,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
965,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
966,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
967,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
968,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,14531781.71505183,14531781.706350282
969,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,15951088.833353668,15951088.825426511
970,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205228308826,15951088.833353668,15951088.825426511
971,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205168649134,15951088.833353668,15951088.825426511
972,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205168649134,15951088.833353668,15951088.825426511
973,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205168649134,15951088.833353668,15951088.825426511
974,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205168649134,15951088.833353668,15951088.825426511
975,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205168649134,15915784.542199245,15915784.5342545
976,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,502.85205168649134,15915784.542199245,15915784.5342545
977,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15915784.542199245,1149471.022423926
978,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15915784.542199245,1149471.022423926
979,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15915784.542199245,1149471.022423926
980,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15915784.542199245,1149471.022423926
981,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,14753430.182367207,2311825.382881925
982,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,14753430.182367207,2311825.382881925
983,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,14753430.182367207,2311825.382881925
984,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,14753430.182367207,2311825.382881925
985,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,14753430.182367207,2311825.382881925
986,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15003001.675169539,2062253.8899369985
987,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15003001.675169539,2062253.8899369985
988,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15003001.675169539,2062253.8899369985
989,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15003001.675169539,2062253.8899369985
990,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15003001.675169539,2062253.8899369985
991,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,15003001.675169539,2062253.8899369985
992,ardupilot,STABILIZE,20260413_084949_ardupilot_manual_random_roll_r1,17065255.564086962,13816305.501574002,3248950.064256589
