received_time_ns,event_type,field_name,previous_value,current_value
1775896361109464523,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775896361109464523,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775896362406034486,vehicle_control_mode_events,flag_armed,False,True
1775896362406034486,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775896362406034486,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775896373592982755,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775896373592982755,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775896381694826409,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775896381694826409,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775896387822655827,vehicle_control_mode_events,flag_armed,True,False
1775896387822655827,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775896387822655827,vehicle_control_mode_events,flag_control_auto_enabled,True,False
