future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.027479843297200268,-0.044770122221187265,746.0106270302483,1.7974935713182683,0.29758303416660126,0.6144555973272368
