received_time_ns,x,y,z,vx,vy,vz
1775929225354229659,0.0,0.0,0.027,0.0,0.0,0.03
1775929225406644414,0.0,0.0,0.027,0.0,0.0,0.03
1775929225458759367,0.0,0.0,0.027,0.0,0.0,0.03
1775929225511256233,0.0,0.0,0.027,0.0,0.0,0.03
1775929225563206484,0.0,0.0,0.027,0.0,0.0,0.03
1775929225616168174,0.0,0.0,0.027,0.0,0.0,0.03
1775929225668528146,0.0,0.0,0.027,0.0,0.0,0.03
1775929225720324480,0.0,0.0,0.027,0.0,0.0,0.03
1775929225772104046,0.0,0.0,0.027,0.0,0.0,0.03
1775929225773348057,0.0,0.0,0.027,0.0,0.0,0.03
1775929225875728073,0.0,0.0,0.027,0.0,0.0,0.02
1775929225927722227,0.0,0.0,0.027,0.0,0.0,0.02
1775929225929292504,0.0,0.0,0.027,0.0,0.0,0.02
1775929225982010935,0.0,0.0,0.027,0.0,0.0,0.02
1775929226034164158,0.0,0.0,0.027,0.0,0.0,0.02
1775929226086610850,0.0,0.0,0.027,0.0,0.0,0.02
1775929226138947911,0.0,0.0,0.027,0.0,0.0,0.02
1775929226191069199,0.0,0.0,0.027,0.0,0.0,0.02
1775929226243579089,0.0,0.0,0.027,0.0,0.0,0.02
1775929226296004181,0.0,0.0,0.027,0.0,0.0,0.02
1775929226350216314,0.0,0.0,0.027,0.0,0.0,0.02
1775929226402621982,0.0,0.0,0.027,0.0,0.0,0.02
1775929226454531658,0.0,0.0,0.027,0.0,0.0,0.02
1775929226506409975,0.0,0.0,0.027,0.0,0.0,0.01
1775929226558375106,0.0,0.0,0.027,0.0,0.0,0.01
1775929226610309006,0.0,0.0,0.027,0.0,0.0,0.01
1775929226662386679,0.0,0.0,0.027,0.0,0.0,0.01
1775929226715982311,0.0,0.0,0.027,0.0,0.0,0.01
1775929226768255757,0.0,0.0,0.027,0.0,0.0,0.01
1775929226820518323,0.0,0.0,0.027,0.0,0.0,0.01
1775929226873026901,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929226925117982,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929226927299129,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929226979891930,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929227032505338,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227090957368,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227142942947,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227195367943,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227247385394,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227299453756,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227351427271,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227403610351,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227455796663,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227507698788,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227559568017,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227611581116,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227663948257,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227716060586,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227768000599,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227820634551,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227873000508,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227875058425,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227927201025,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929227979063151,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929228030875902,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.06
1775929228082759179,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.13
1775929228134878229,-3936620.3297610707,16604998.271425765,0.016,0.0,0.0,-0.19
1775929228187306681,-3936620.3297610707,16604998.271425765,0.005,0.0,0.0,-0.25
1775929228239579072,-3936620.3297610707,16604998.271425765,0.005,0.0,0.0,-0.31
1775929228291941125,-3936620.3297610707,16604998.271425765,-0.019,0.0,0.0,-0.36
1775929228344558598,-3936620.3297610707,16604998.271425765,-0.019,0.0,0.0,-0.41
1775929228398005753,-3936620.3297610707,16604998.271425765,-0.057,0.0,0.0,-0.45
1775929228450582395,-3936620.3297610707,16604998.271425765,-0.057,0.0,0.0,-0.5
1775929228502525799,-3936620.3297610707,16604998.271425765,-0.101,0.0,0.01,-0.71
1775929228554895149,-3936620.3297610707,16604998.271425765,-0.101,0.0,0.02,-0.97
1775929228606801146,-3936620.3297610707,16604998.271425765,-0.186,0.0,0.02,-1.18
1775929228658965890,-3936620.3297610707,16604998.271425765,-0.186,0.0,0.0,-1.32
1775929228710856336,-3936620.3297610707,16604998.271425765,-0.299,0.0,-0.02,-1.39
1775929228763184982,-3936620.3297610707,16604998.271425765,-0.299,0.0,-0.06,-1.41
1775929228815554043,-3936620.3297610707,16604998.271425765,-0.447,0.0,-0.11,-1.39
1775929228868580021,-3936620.3297610707,16604998.271425765,-0.447,0.0,-0.15,-1.35
1775929228920929435,-3936620.3297610707,16604998.260293817,-0.595,0.0,-0.19,-1.31
1775929228972784073,-3936620.3297610707,16604998.260293817,-0.595,0.0,-0.23,-1.27
1775929229024612919,-3936620.3297610707,16604998.260293817,-0.719,0.0,-0.26,-1.24
1775929229025873474,-3936620.3297610707,16604998.22689797,-0.719,0.0,-0.3,-1.22
1775929229077496244,-3936620.3297610707,16604998.22689797,-0.848,0.0,-0.32,-1.21
1775929229129411778,-3936620.3297610707,16604998.22689797,-0.848,0.0,-0.34,-1.2
