feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,1.7121476407577518,1.7295947260538047,1.5957639720792895,1.5069048709381276
command_pitch,-0.5475753425702731,-0.5920475728464022,-1.0332286079353183,-0.8778065171532877
command_yaw,-2.9942441866628817,-2.914840983647032,-2.126559649745059,-2.25387487355034
command_throttle,-0.7909495244951268,-0.7703957442500529,-0.8690558246009239,-0.7949527820204159
roll,-10.438159859505259,-10.358312467538685,-10.374716080964095,-10.462774863229033
pitch,8.14277607302624,8.044356920592802,8.089149418263597,7.974757341481157
yaw,-58.341629306978035,-58.20609747809873,-58.37098130957881,-58.24875949646583
roll_rate,0.9128447236659348,0.7941454553102923,0.6035787680582348,0.7175005235236314
pitch_rate,-0.3588434829924534,-0.13312317817909514,-0.29315666112373606,-0.07303879296198293
yaw_rate,0.5594866853250865,0.7301493355368471,-0.4781916069308837,-0.5156102969106982
position_x,0.6170870548595192,0.6112355357290251,0.7387226106219099,0.7956408158714838
position_y,-1.1589392074383706,-1.148924059156211,-1.0566862136582826,-1.0453668786935337
position_z,0.8253572289790518,0.8271851254578256,0.8512302765505539,0.8516829055642381
velocity_x,-3.7976132889261764,-3.727045966172294,-3.757153608565411,-3.8743938065016224
velocity_y,6.315881837823855,6.270820219277806,6.18288257113787,6.138714710532739
velocity_z,1.1571183331815098,1.1567662124613902,1.1639746923409686,1.1662028748899327
altitude,-0.8253572289790592,-0.8271851254578334,-0.8512302765505614,-0.8516829055642451
vertical_speed,-1.1571183331815056,-1.1567662124613853,-1.1639746923409722,-1.1662028748899325
heading,64.46794014247885,64.3485116153313,64.52268707369026,64.39093249241105
mode_offboard_attitude,2.373101715136272e-15,1.923808334858279e-15,2.262187832891005e-15,2.435118079402443e-15
mode_posctl,-1.4232538758651714e-14,-1.4564304623432278e-14,-1.400095317460881e-14,-1.3904404971148976e-14
integrator_roll,-6.547175606076019,-5.675535663558643,-5.729205562761933,-6.590365312621115
integrator_pitch,3.877035010092305,2.4569146907010335,3.870843897924158,2.4520004802773947
integrator_yaw,77.06269080655413,77.24218203338133,76.7650995114506,76.3791356494876
control_output_roll,-0.315187156476621,-0.21174571125894237,-0.20632540433816574,-0.30143351014660097
control_output_pitch,0.03851985358727755,-0.1546457051911885,0.049174535161069455,-0.1383662591744354
control_output_yaw,-1.9254646123092145,-1.9218234589815075,-2.110934589897578,-2.1103026185448837
command_roll__lag_1,-1.8314693762751468,-1.863367564730049,-1.6894491780665493,-1.4766540600033857
command_pitch__lag_1,1.4341099384256233,1.602250207392787,1.5996030778433994,1.1283967837916904
command_yaw__lag_1,1.0166382682532757,0.7441184592333825,0.553230052133626,1.0337780666078293
command_throttle__lag_1,-0.17919417125425613,-0.1610805380171897,-0.08280211468214438,-0.12848129878019438
roll__lag_1,7.1405824967148455,7.065512648520583,7.359192868333148,7.343229961029998
pitch__lag_1,-1.3937494123701557,-1.3468279791967812,-1.58101550623064,-1.4388706528852861
yaw__lag_1,-46.1208886363026,-46.259075480462826,-46.13850639892465,-46.255375658966166
roll_rate__lag_1,-0.8595594376180986,-0.8384370653559391,-0.610983005358491,-0.6327040937633456
pitch_rate__lag_1,-0.010927615217772357,-0.07657125790912057,0.16190680382449518,0.12855646773932689
yaw_rate__lag_1,0.7218353834036906,0.4033851913947817,1.6028755773978813,1.6294358055400529
position_x__lag_1,0.24135663859302464,0.2234192942423714,-0.21413007571785947,-0.2112364054629956
position_y__lag_1,-0.7389966888949102,-0.7323458524371308,-0.9554828539672884,-0.938929931786426
position_z__lag_1,-0.04390457532019144,-0.04437217206737991,-0.10936871413201182,-0.11869659104131097
velocity_x__lag_1,0.43706731981322094,0.36681021552341064,0.646402326113135,0.5950879392815256
velocity_y__lag_1,-2.0505341495798866,-2.016979173439214,-2.0846339638513345,-2.0892573523649927
