future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
1.128595707972061,6.274578711945242e-05,360.2356411256145,-16.48998119568163,-3.1577866580597265,35.80072400167117
