received_time_ns,event_type,field_name,previous_value,current_value
1775885153719615850,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885153719615850,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885154957424541,vehicle_control_mode_events,flag_armed,False,True
1775885154957424541,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885154957424541,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885164722716956,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885164722716956,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885172827952254,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885172827952254,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885181527833226,vehicle_control_mode_events,flag_armed,True,False
1775885181527833226,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885181527833226,vehicle_control_mode_events,flag_control_auto_enabled,True,False
