roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
-2.3613325726804573,0.00037911351572404023,113.15846852319554,-0.30409998464640337,0.0929019422414217,-9.306303806255642,-2.3613325726804573,0.00037911351572404023,113.15846852319554,-0.30409998464640337,0.0929019422414217,-9.306303806255642
