future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.08336932948340241,0.026329461468825706,357.6416669904089,-0.27959077389430664,-0.04042921279362307,1.0231463469820699,-3380744.2907582787,14260266.15948524,-1.2648506624696616,0.019959756602017244,-0.026894551418496074,-0.38219023787285306,1.2648506624696616,0.38219023787285306,357.6416669904089
