feature,window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
command_roll,0.0,0.0,-0.0023677044597967874,-0.00024743560004500235,0.0,0.0,0.0,0.0,-0.0023677044597967874,4.72177706527951e-06,-0.0004897752062320257,0.0
command_pitch,0.0,0.0,-0.010236469628451065,0.004998584976291214,0.0005693161555139063,-0.00923308936365919,0.0,0.0,-0.010236469628451065,-0.005511448821511027,-0.0017563697768971417,-0.00923308936365919
command_yaw,-3.050913973756096e-05,0.0,-0.006768756378248076,0.0017119833349219658,-0.00013811257358523705,-0.0009321147778133512,-3.050913973756096e-05,0.0,-0.006768756378248076,-0.0031967193531215157,-0.0025529949719880875,-0.0009321147778133512
command_throttle,-0.04999119301614095,0.0014707007484963475,-2.5632335165291176,0.40382755399844905,0.08394661973512203,-0.8416619236982947,-0.04999119301614095,0.0014707007484963475,-2.5632335165291176,-0.389669475224137,-0.07863454902576339,-0.8416619236982947
roll,0.33020907474345607,-0.008297956072662855,4.381275455972273,-0.9038284680800888,-0.22177519311698962,1.8039033959591464,0.33020907474345607,-0.008297956072662855,4.381275455972273,0.8649029965890757,0.18487478217086115,1.8039033959591464
pitch,-0.00022430143326003255,0.8370077565019074,0.5256194385718771,-0.11590127870781644,-0.24058899756476776,2.153603813600254,-0.00022430143326003255,0.8370077565019074,0.5256194385718771,0.10761607350244078,0.18146296890311026,2.153603813600254
yaw,-0.0016377008892841955,0.00014125306004122724,0.10052198762110848,-0.005824978492274674,-0.0018442608386000895,0.020946211702489385,-0.0016377008892841955,0.00014125306004122724,0.10052198762110848,0.0052115120255528235,0.0013771792496533207,0.020946211702489385
roll_rate,0.0017869235995301215,-2.5570997080524803e-06,0.13647845477200474,0.19219781848816558,-0.005406563338239742,0.07573401761425246,0.0017869235995301215,-2.5570997080524803e-06,0.13647845477200474,-0.19071644911047247,0.008502492680568156,0.07573401761425246
pitch_rate,-0.0018171210959593163,-1.5162220804418801e-05,0.019326357483556357,-0.019992092985459155,0.460087511977113,-0.027503678236849977,-0.0018171210959593163,-1.5162220804418801e-05,0.019326357483556357,0.021047292543786192,-0.45839028466312437,-0.027503678236849977
yaw_rate,-0.000373197164406154,0.0002717047323057526,-0.07764347895229053,0.06687895671745994,0.030473376214079292,0.13134873403177233,-0.000373197164406154,0.0002717047323057526,-0.07764347895229053,-0.06517475642725082,-0.027880493577907412,0.13134873403177233
position_x,-9.086096169316538e-13,0.0,-6.18648167265672e-10,2.1021253184409528e-11,3.7233068968697786e-12,-7.725732735660236e-11,-9.086096169316538e-13,0.0,-6.18648167265672e-10,-2.0667868832128877e-11,-1.0151576371672456e-11,-7.725732735660236e-11
position_y,0.0,0.0,1.8472221160004284e-15,-2.7978892395091637e-16,0.0,6.862381058724574e-15,0.0,0.0,1.8472221160004284e-15,4.2185809814502737e-16,1.0120146359893785e-15,6.862381058724574e-15
position_z,0.0,0.0,0.0010007158660019992,0.0,-2.442910196511035e-05,0.0003271534680210495,0.0,0.0,0.0010007158660019992,0.0,5.8637994138154435e-05,0.0003271534680210495
