delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.005063526002166277,0.004344201297294273,-0.01159733979757142,-0.004830018592905909,0.0023695353811186556,-0.017118153503627446,-0.007627922395583224,-0.0013661828726570682,-0.004468721710834623,-0.007700589531842843,0.018853030085382978,-0.0023090267234526177,0.004468721710834623,0.0023090267234526177,-0.011920844504616206
