received_time_ns,base_mode,custom_mode,system_status
1775925409538352247,209,0,3
1775925410534673351,209,0,3
1775925411532794876,209,0,3
1775925412527925440,209,0,3
1775925413571609827,209,0,3
1775925414575222887,209,0,3
1775925415570340832,209,0,3
1775925416566031160,209,0,3
1775925417557928091,209,0,3
1775925420555701269,81,0,3
1775925420555787413,81,9,3
1775925420580613512,81,9,3
1775925420602784047,81,9,3
