future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.05279558357095676,-0.008832141555173204,1.952254433828015,-0.68752356906328,-0.3849309625351768,0.43285620761039506
