feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,4384.026691289492,-18492.276980602823,-0.004917353998385433,0.03110807975940507,0.09660263455461365,0.0846153630830031,0.004917353998385433,-0.0846153630830031,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,14543.193701852044,-61344.35142989304,-0.0036715216622440795,-0.1310036791875828,-0.024918085030541652,-0.023817231475678345,0.0036715216622440795,0.023817231475678345,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-48013.04244221914,202523.0872073573,-0.0059300911015549,-0.0497151933948434,0.04553451194051091,-0.18759494517487535,0.0059300911015549,0.18759494517487535,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,5401.2720277461185,-22783.038517098554,0.044566994339407265,0.0,-0.008399688696922647,0.016134282351791027,-0.044566994339407265,-0.016134282351791027,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,67315.15472490196,-283941.4479231116,-0.05872301930113531,0.0,0.14273037006610959,0.02371401147796325,0.05872301930113531,-0.02371401147796325,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,-133675.31701148849,563853.9133406936,-0.03611424640176235,0.016306349823667618,0.09749963055323727,0.21526199635013338,0.03611424640176235,-0.21526199635013338,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,76.09683473841636,-320.9723084677985,-0.0003970205406583408,0.0,-0.003776445653637524,0.00029055841188077526,0.0003970205406583408,-0.00029055841188077526,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,6243.015790200434,-26333.570227251214,0.003028917004998173,0.0,-0.005000752697779531,-0.005832941807580373,-0.003028917004998173,0.005832941807580373,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,-5021.781863850094,21182.2640729284,0.0021632708960883347,-0.004998250470874116,0.026367978949069663,-0.02325317814509561,-0.0021632708960883347,0.02325317814509561,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,912.7101034366366,-3849.8667016656536,-0.0014491727556794874,0.00032728582144187814,-0.026286583683874928,0.01039725728730435,0.0014491727556794874,-0.01039725728730435,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.06832683893743388,0.2882083986810644,-8.74444644979712e-10,2.2538541738955556e-10,4.615995371456207e-10,6.1428707626222204e-09,8.74444644979712e-10,-6.1428707626222204e-09,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,2.1258401663016387e-10,-8.892599000140357e-10,1.534834709293204e-17,-5.895629138746727e-16,0.0,0.0,-1.534834709293204e-17,0.0,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-117.83686696438302,497.0443777570807,0.010248843851737743,-0.001228944004349409,0.00034216497480184395,-0.0070518444199963205,-0.010248843851737743,0.0070518444199963205,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,2528.246341764421,-10664.119568692548,0.00171728915078271,0.03929796697971716,-0.1492914480465899,0.01934009373460238,-0.00171728915078271,-0.01934009373460238,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,4899.546653977856,-20666.656185846623,0.00024725891103053994,0.05934710489421839,-0.06480271154077456,0.037003475702588925,-0.00024725891103053994,-0.037003475702588925,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,4170.529026005174,-17591.643287009778,0.06978111233977252,0.001774666861996867,-0.0064666741514714625,-0.009615455933850521,-0.06978111233977252,0.009615455933850521,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,924.6782220210691,-3900.372859950372,0.010861385002970673,0.0020001160536368082,-0.001302947914254785,0.0,-0.010861385002970673,0.0,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,-3043.2710250231025,12836.780866755013,-0.035743753597391806,-0.006492282943506767,0.004288469006222114,0.00019830689120269403,0.035743753597391806,-0.00019830689120269403,0.0
heading,0.0,0.0,0.0,0.0,0.0,0.0,1126.4301237564346,-4751.391767695164,0.016452476912045932,0.0,0.005739464601145003,-0.0080735382601216,-0.016452476912045932,0.0080735382601216,0.0
