window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.010039847798665577,0.004896506096420164,0.014139422534414692,-0.007465489264644622,0.001193138094908448,0.009191353952281447,0.01987150941983004,0.010415723904790055,0.11775648062798894,0.021618488322319766,0.01603930206966876,0.0007323266141887573
