received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775899111327480576,2952000,0.0,0.0,0.0,0.0
1775899111331480576,2956000,0.0,0.0,0.0,0.0
1775899111527480576,3152000,0.0,0.0,0.0,0.0
1775899111727480576,3352000,0.0,0.0,0.0,0.0
1775899111927480576,3552000,0.0,0.0,0.0,0.0
1775899112127480576,3752000,0.0,0.0,0.0,0.0
1775899112327480576,3952000,0.0,0.0,0.0,0.0
1775899112527480576,4152000,0.0,0.0,0.0,0.0
1775899112727480576,4352000,0.0,0.0,0.0,0.0
1775899112927480576,4552000,0.0,0.0,0.0,0.0
1775899113123480576,4748000,0.0,0.0,0.0,0.0
1775899113335480576,4960000,0.0,0.0,0.0,0.0
1775899113527480576,5152000,0.0,0.0,0.0,0.0
1775899113727480576,5352000,0.0,0.0,0.0,0.0
1775899113927480576,5552000,0.0,0.0,0.0,0.0
1775899114127480576,5752000,0.0,0.0,0.0,0.0
1775899114327480576,5952000,0.0,0.0,0.0,0.0
1775899114527480576,6152000,0.0,0.0,0.0,0.0
1775899114727480576,6352000,0.0,0.0,0.0,0.0
1775899114927480576,6552000,0.0,0.0,0.0,0.0
1775899115127480576,6752000,0.0,0.0,0.0,0.0
1775899115331480576,6956000,0.0,0.0,0.0,0.0
1775899115531480576,7156000,0.0,0.0,0.0,0.0
1775899115727480576,7352000,0.0,0.0,0.0,0.0
1775899115927480576,7552000,0.0,0.0,0.0,0.0
1775899116123480576,7748000,0.0,0.0,0.0,0.0
1775899116327480576,7952000,0.0,0.0,0.0,0.0
1775899116527480576,8152000,0.0,0.0,0.0,0.0
1775899116723480576,8348000,0.0,0.0,0.0,0.0
1775899116927480576,8552000,0.0,0.0,0.0,0.0
1775899117127480576,8752000,0.0,0.0,0.0,0.0
1775899117327480576,8952000,0.0,0.0,0.0,0.0
1775899117527480576,9152000,0.0,0.0,0.0,0.0
1775899117727480576,9352000,0.0,0.0,0.0,0.0
1775899117927480576,9552000,0.0,0.0,0.0,0.0
1775899118135480576,9760000,0.0,0.0,0.0,0.0
1775899118327480576,9952000,0.0,0.0,0.0,0.0
1775899118527480576,10152000,0.0,0.0,0.0,0.0
1775899118727480576,10352000,0.0,0.0,0.0,0.0
1775899118927480576,10552000,0.0,0.0,0.0,0.0
1775899119127480576,10752000,0.0,0.0,0.0,0.0
1775899119327480576,10952000,0.0,0.0,0.0,0.0
1775899119527480576,11152000,0.0,0.0,0.0,0.0
1775899119723480576,11348000,0.0,0.0,0.0,0.0
1775899119927480576,11552000,0.0,0.0,0.0,0.0
1775899120127480576,11752000,0.0,0.0,0.0,0.0
1775899120323480576,11948000,0.0,0.0,0.0,0.0
1775899120527480576,12152000,0.0,0.0,0.0,0.0
1775899120727480576,12352000,0.0,0.0,0.0,0.0
1775899120927480576,12552000,0.0,0.0,0.0,0.0
1775899121127480576,12752000,0.0,0.0,0.0,0.0
1775899121323480576,12948000,0.0,0.0,0.0,0.0
1775899121527480576,13152000,0.0,0.0,0.0,0.0
1775899121727480576,13352000,0.0,0.0,0.0,0.0
1775899121935480576,13560000,0.0,0.0,0.0,0.0
1775899122127480576,13752000,0.0,0.0,0.0,0.0
1775899122327480576,13952000,0.0,0.0,0.0,0.0
1775899122527480576,14152000,0.0,0.0,0.0,0.0
1775899122727480576,14352000,0.0,0.0,0.0,0.0
1775899122927480576,14552000,0.0,0.0,0.0,0.0
1775899123127480576,14752000,0.0,0.0,0.0,0.0
1775899123327480576,14952000,0.0,0.0,0.0,0.0
1775899123527480576,15152000,0.0,0.0,0.0,0.0
1775899123727480576,15352000,0.0,0.0,0.0,0.0
1775899123927480576,15552000,0.0,0.0,0.0,0.0
1775899124127480576,15752000,0.0,0.0,0.0,0.0
1775899124327480576,15952000,0.0,0.0,0.0,0.0
1775899124523480576,16148000,0.0,0.0,0.0,0.0
1775899124727480576,16352000,0.0,0.0,0.0,0.0
1775899124927480576,16552000,0.0,0.0,0.0,0.0
1775899125127480576,16752000,0.0,0.0,0.0,0.0
1775899125327480576,16952000,0.0,0.0,0.0,0.0
1775899125527480576,17152000,0.0,0.0,0.0,0.0
1775899125727480576,17352000,0.0,0.0,0.0,0.0
1775899125927480576,17552000,0.0,0.0,0.0,0.0
1775899126127480576,17752000,0.0,0.0,0.0,0.0
1775899126327480576,17952000,0.0,0.0,0.0,0.0
1775899126527480576,18152000,0.0,0.0,0.0,0.0
1775899126727480576,18352000,0.0,0.0,0.0,0.0
1775899126927480576,18552000,0.0,0.0,0.0,0.0
1775899127127480576,18752000,0.0,0.0,0.0,0.0
1775899127327480576,18952000,0.0,0.0,0.0,0.0
1775899127527480576,19152000,0.0,0.0,0.0,0.0
1775899127727480576,19352000,0.0,0.0,0.0,0.0
1775899127923480576,19548000,0.0,0.0,0.0,0.0
1775899128127480576,19752000,0.0,0.0,0.0,0.0
1775899128327480576,19952000,0.0,0.0,0.0,0.0
1775899128527480576,20152000,0.0,0.0,0.0,0.0
1775899128727480576,20352000,-0.0013648794265463948,0.002703072503209114,0.00021151031251065433,0.0
1775899128927480576,20552000,-0.003254797775298357,0.007725152187049389,0.0006195853347890079,0.0
1775899129127480576,20752000,-0.005583612713962793,0.013211325742304325,0.0010152688482776284,0.0
1775899129327480576,20952000,-0.00807493831962347,0.018192140385508537,0.0013793919933959842,0.0
1775899129527480576,21152000,-0.009625887498259544,0.022505059838294983,0.0017913137562572956,0.0
1775899129727480576,21352000,-0.010298548266291618,0.02634398639202118,0.002256029052659869,0.0
1775899129927480576,21552000,-0.009907330386340618,0.02706427127122879,0.0027888345066457987,0.0
1775899130127480576,21752000,-0.00735075818374753,0.018988942727446556,0.0031581686343997717,0.0
1775899130335480576,21960000,-0.0057177189737558365,0.01429667416960001,0.003079684218391776,0.0
1775899130527480576,22152000,-0.0045488253235816956,0.011176655068993568,0.0026939332019537687,0.0
1775899130727480576,22352000,-0.0033972810488194227,0.008804512210190296,0.002157380571588874,0.0
1775899130927480576,22552000,-0.002548274351283908,0.007011304143816233,0.001665550284087658,0.0
1775899131127480576,22752000,-0.0019522766815498471,0.005413171835243702,0.0012852944200858474,0.0
1775899131327480576,22952000,-0.0013953140005469322,0.0044043720699846745,0.0009984762873500586,0.0
1775899131527480576,23152000,-0.0009848439367488027,0.003292267443612218,0.0007556418422609568,0.0
1775899131727480576,23352000,-0.0008771414868533611,0.002677840180695057,0.0005741891800425947,0.0
1775899131927480576,23552000,-0.0008163147140294313,0.002003411063924432,0.00045053951907902956,0.0
1775899132127480576,23752000,-0.0004987630527466536,0.0014029416488483548,0.0003684967814479023,0.0
1775899132327480576,23952000,-0.00019817607244476676,0.0007924545207060874,0.00037679512752220035,0.0
1775899132527480576,24152000,-0.00015605914813932031,0.0004908318514935672,0.0004780837334692478,0.0
1775899132727480576,24352000,-0.00022473809076473117,0.00035258076968602836,0.0005722116911783814,0.0
1775899132927480576,24552000,4.5558204874396324e-05,0.0003090507525485009,0.000570924486964941,0.0
1775899133127480576,24752000,8.038804662646726e-05,0.00011368101695552468,0.0005054328357800841,0.0
1775899133327480576,24952000,-0.00019049426191486418,-2.9840730348951183e-05,0.0004359105078037828,0.0
