roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
1.0303362532855953,1.5758826198910538,10.045923717073862,41.33980585857731,87.91405611125614,15.59700778411367,1.0303362532855953,1.5758826198910538,10.045923717073862,41.33980585857731,87.91405611125614,15.59700778411367
