received_time_ns,event_type,field_name,previous_value,current_value
1775898482574206223,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898482574206223,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775898483991552168,vehicle_control_mode_events,flag_armed,False,True
1775898483991552168,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775898483991552168,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775898494801557183,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898494801557183,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775898502842049453,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775898502842049453,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775898508510721381,vehicle_control_mode_events,flag_armed,True,False
1775898508510721381,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898508510721381,vehicle_control_mode_events,flag_control_auto_enabled,True,False
