received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775898476234099456,2912000,2912000,0,0.0,4.091980226883507e-12,3.7199826552480886e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.091980226883507e-12
1775898476242099456,2920000,2920000,0,7.188173667405096e-14,0.0,0.0,7.906990220993976e-14,nan,nan,nan,nan,nan,nan,nan,nan,7.906990220993976e-14
1775898476334099456,3012000,3012000,0,0.0,7.382236369510992e-14,1.8861006506609712e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.8861006506609712e-12
1775898476434099456,3112000,3112000,0,0.0,0.0,4.7013079193525265e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.7013079193525265e-12
1775898476534099456,3212000,3212000,0,1.3890451289189087e-12,0.0,2.2489336781728042e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.2489336781728042e-12
1775898476634099456,3312000,3312000,0,0.0,9.659043313445248e-13,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.659043313445248e-13
1775898476734099456,3412000,3412000,0,0.0,4.07886344058056e-14,3.708058166074224e-14,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.07886344058056e-14
1775898476834099456,3512000,3512000,0,1.5321216517705238e-12,1.8189894035458565e-12,2.8686775177533264e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12
1775898476934099456,3612000,3612000,0,0.0,4.694542823056869e-13,2.2457660731056706e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.2457660731056706e-12
1775898477034099456,3712000,3712000,0,0.0,2.963341919938467e-13,2.6939474956355625e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.963341919938467e-13
1775898477134099456,3812000,3812000,0,2.689792832910598e-13,0.0,1.5500101202547967e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.5500101202547967e-12
1775898477234099456,3912000,3912000,0,5.074378417457837e-13,0.0,4.020568600271446e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,5.074378417457837e-13
1775898477338099456,4016000,4012000,0,2.0716898248979154e-12,0.0,3.157337672560212e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0716898248979154e-12
1775898477430099456,4108000,4108000,0,0.0,1.0115411112898709e-12,2.738572389693328e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.738572389693328e-12
1775898477534099456,4212000,4212000,0,4.067059189427624e-13,0.0,0.0,4.4737645662693004e-13,nan,nan,nan,nan,nan,nan,nan,nan,4.4737645662693004e-13
1775898477634099456,4312000,4312000,0,0.0014809874119237065,0.0005468823947012424,0.001713684992864728,0.0002584457688499242,nan,nan,nan,nan,nan,nan,nan,nan,0.001713684992864728
1775898477734099456,4412000,4412000,0,0.0016281430143862963,0.0004480067000258714,0.0016900197369977832,0.00023383102961815894,nan,nan,nan,nan,nan,nan,nan,nan,0.0016900197369977832
1775898477838099456,4516000,4516000,0,0.001828010892495513,0.00010553107131272554,0.0020129485055804253,5.3510131692746654e-05,nan,nan,nan,nan,nan,nan,nan,nan,0.0020129485055804253
1775898477934099456,4612000,4612000,0,0.0020000000949949026,0.0,0.0020000003278255463,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898478030099456,4708000,4708000,0,0.001809853594750166,3.298661613371223e-05,0.0020698539447039366,8.730638364795595e-05,nan,nan,nan,nan,nan,nan,nan,nan,0.0020698539447039366
1775898478134099456,4812000,4812000,0,0.001930805272422731,0.00014910142635926604,0.0017088573658838868,0.00021123653277754784,nan,nan,nan,nan,nan,nan,nan,nan,0.001930805272422731
1775898478234099456,4912000,4912000,0,0.0016231589252129197,0.00037440494634211063,0.001322974101640284,0.0006794625078327954,nan,nan,nan,nan,nan,nan,nan,nan,0.0016231589252129197
1775898478334099456,5012000,5012000,0,0.0012399759143590927,0.0006845273892395198,0.0011017642682418227,0.0009737329091876745,nan,nan,nan,nan,nan,nan,nan,nan,0.0012399759143590927
1775898478434099456,5112000,5112000,0,0.0008392883464694023,0.0010335074039176106,0.0009253663592971861,0.0012018383713439107,nan,nan,nan,nan,nan,nan,nan,nan,0.0012018383713439107
1775898478534099456,5212000,5212000,0,0.00041129181045107543,0.0014760785270482302,0.0006094996351748705,0.001503130653873086,nan,nan,nan,nan,nan,nan,nan,nan,0.001503130653873086
1775898478634099456,5312000,5312000,0,5.577257405908753e-13,0.0020000003278255463,0.0005049124010838568,0.0014950879849493504,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898478734099456,5412000,5412000,0,5.593581153817695e-13,0.0020000003278255463,0.00011927384184673429,0.001880726544186473,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898478834099456,5512000,5512000,0,0.0,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898478934099456,5612000,5612000,0,5.227190208456634e-13,0.0020000003278255463,1.76671750146129e-11,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898479034099456,5712000,5712000,0,4.102833003893913e-11,0.0020000003278255463,0.0,0.001999999862164259,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898479134099456,5812000,5812000,0,5.029518468369076e-13,0.0020000000949949026,7.771359250563492e-11,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898479234099456,5912000,5912000,0,0.0,0.0020000003278255463,1.3985666791338502e-10,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898479334099456,6012000,6012000,0,0.0,0.0020000003278255463,4.2616569995157505e-12,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898479434099456,6112000,6112000,0,0.0,0.0020000000949949026,2.375004533317071e-11,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898479534099456,6212000,6212000,0,0.0,0.0020000000949949026,0.0002655291464179754,0.0017344711814075708,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000000949949026
1775898479634099456,6312000,6312000,0,1.1118259091169591e-12,0.0020000003278255463,0.0010381904430687428,0.0009618098847568035,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898479734099456,6412000,6412000,0,0.0,0.0020000003278255463,0.0015633335569873452,0.00043666677083820105,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898479834099456,6512000,6512000,0,0.0,0.0020000000949949026,0.0015347301959991455,0.0004652703064493835,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000000949949026
1775898479934099456,6612000,6612000,0,0.0,0.0020000000949949026,0.001569121959619224,0.00043087845551781356,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000000949949026
1775898480034099456,6712000,6712000,0,0.0,0.0020000000949949026,0.0016619227826595306,0.0003380775742698461,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000000949949026
1775898480134099456,6812000,6812000,0,1.9997487470391206e-05,0.001837726915255189,0.002067751018330455,7.452537829522043e-05,nan,nan,nan,nan,nan,nan,nan,nan,0.002067751018330455
1775898480234099456,6912000,6912000,0,0.0004783690965268761,0.0014661066234111786,0.0020264405757188797,2.908425267378334e-05,nan,nan,nan,nan,nan,nan,nan,nan,0.0020264405757188797
1775898480334099456,7012000,7012000,0,0.0011604713508859277,0.000772154307924211,0.002032083459198475,3.52914139511995e-05,nan,nan,nan,nan,nan,nan,nan,nan,0.002032083459198475
1775898480434099456,7112000,7112000,0,0.0012684162938967347,0.0007315838010981679,0.0020000003278255463,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898480534099456,7212000,7212000,0,0.001107045216485858,0.0008821461233310401,0.0020051475148648024,5.6618237067596056e-06,nan,nan,nan,nan,nan,nan,nan,nan,0.0020051475148648024
1775898480634099456,7312000,7312000,0,0.0009413271909579635,0.001058673020452261,0.00200000056065619,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898480734099456,7412000,7412000,0,0.0008038265514187515,0.001196173601783812,0.00200000056065619,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898480834099456,7512000,7512000,0,0.00070728495484218,0.0012927151983603835,0.0020000003278255463,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898480934099456,7612000,7612000,0,0.0006170913693495095,0.0014793939189985394,0.0017240619054064155,0.00017945343279279768,nan,nan,nan,nan,nan,nan,nan,nan,0.0017240619054064155
1775898481034099456,7712000,7712000,0,0.0005403850809670985,0.0014898626832291484,0.0016951989382505417,0.0002745539241004735,nan,nan,nan,nan,nan,nan,nan,nan,0.0016951989382505417
1775898481134099456,7812000,7812000,0,0.0005734356818720698,0.0014387430856004357,0.0017179426504299045,0.00026987915043719113,nan,nan,nan,nan,nan,nan,nan,nan,0.0017179426504299045
1775898481234099456,7912000,7908000,0,0.0006723662372678518,0.0013267440954223275,0.001666126656346023,0.00033476355019956827,nan,nan,nan,nan,nan,nan,nan,nan,0.001666126656346023
1775898481334099456,8012000,8012000,0,0.0007277320837602019,0.0012819545809179544,0.0015577843878418207,0.0004325294285081327,nan,nan,nan,nan,nan,nan,nan,nan,0.0015577843878418207
1775898481434099456,8112000,8112000,0,0.0006291380268521607,0.0014431072631850839,0.0014573702355846763,0.00047038495540618896,nan,nan,nan,nan,nan,nan,nan,nan,0.0014573702355846763
1775898481534099456,8212000,8212000,0,0.00047086519771255553,0.0015697288326919079,0.0014252141118049622,0.0005341923679225147,nan,nan,nan,nan,nan,nan,nan,nan,0.0015697288326919079
1775898481634099456,8312000,8312000,0,0.00045157852582633495,0.001506770495325327,0.0012651417637243867,0.0007765097543597221,nan,nan,nan,nan,nan,nan,nan,nan,0.001506770495325327
1775898481734099456,8412000,8412000,0,0.000496570544783026,0.0014576053945347667,0.0012265347177162766,0.0008192898239940405,nan,nan,nan,nan,nan,nan,nan,nan,0.0014576053945347667
1775898481834099456,8512000,8512000,0,0.0006972536793909967,0.0013526648981496692,0.0013008597306907177,0.000649222347419709,nan,nan,nan,nan,nan,nan,nan,nan,0.0013526648981496692
1775898481934099456,8612000,8612000,0,0.0007653615903109312,0.001267919666133821,0.0014118029503151774,0.0005549164488911629,nan,nan,nan,nan,nan,nan,nan,nan,0.0014118029503151774
1775898482034099456,8712000,8712000,0,0.00060679652960971,0.0014778001932427287,0.0014065495925024152,0.0005088543402962387,nan,nan,nan,nan,nan,nan,nan,nan,0.0014778001932427287
1775898482134099456,8812000,8812000,0,0.00041218713158741593,0.0015622817445546389,0.0014643501490354538,0.0005611814558506012,nan,nan,nan,nan,nan,nan,nan,nan,0.0015622817445546389
1775898482234099456,8912000,8908000,0,0.00018946132331620902,0.0017503936542198062,0.0016144257970154285,0.0004457198374439031,nan,nan,nan,nan,nan,nan,nan,nan,0.0017503936542198062
1775898482334099456,9012000,9012000,0,0.00013740561553277075,0.0019698385149240494,0.0016834429698064923,0.00020931343897245824,nan,nan,nan,nan,nan,nan,nan,nan,0.0019698385149240494
1775898482434099456,9112000,9112000,0,3.0063023586990312e-05,0.0020330697298049927,0.0017011490417644382,0.00023571911151520908,nan,nan,nan,nan,nan,nan,nan,nan,0.0020330697298049927
1775898482534099456,9212000,9212000,0,7.141871265048394e-06,0.002007856499403715,0.0018843362340703607,0.00010066630784422159,nan,nan,nan,nan,nan,nan,nan,nan,0.002007856499403715
1775898482634099456,9312000,9312000,0,0.00016437012527603656,0.0017949541797861457,0.0020193697419017553,2.1306426788214594e-05,nan,nan,nan,nan,nan,nan,nan,nan,0.0020193697419017553
1775898482734099456,9412000,9412000,0,0.0005288859829306602,0.0014573780354112387,0.002006541471928358,7.195159469119972e-06,nan,nan,nan,nan,nan,nan,nan,nan,0.002006541471928358
