window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.08272866386787439,0.025961973851485968,357.6487604845235,-0.3047204573857871,-0.0639619988443866,1.031855567397119,0.08272866386787439,0.025961973851485968,357.6487604845235,0.31771782373354374,0.07019687149226685,1.031855567397119
