window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
-0.3374542968199953,0.0018028157904820055,102.75029134446112,0.07986753423123888,-0.003056566253216715,-24.051447299054296,-0.3374542968199953,0.0018028157904820055,102.75029134446112,1.2813531858055498,0.33000930772962855,-24.051447299054296
