future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.00490910860374099,0.002145719089977559,0.5002136078387888,0.007153234161624635,-0.044295983283985575,-0.027197527783624435
