roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.07152312583644568,0.0450212061190622,357.6898567324216,0.35852533767279465,-0.4642033586276141,1.2331267165965374,0.07152312583644568,0.0450212061190622,357.6898567324216,0.35852533767279465,-0.4642033586276141,1.2331267165965374
