future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
-0.000859195143985177,0.0016090316944078454,1.5997882072663114,-3.849743110487507e-05,-0.00013271752903199025,0.003710924404936363,0.06509707923090224,-0.054263306188672616,-1.7287271775468662,0.003063427610923656,-0.0042365732257603275,-0.10539299384934102,1.7287271775468662,0.10539299384934102,1.5997765768657852
