roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.003804360296580378,-0.000991884920831215,0.04429273593642369,-0.0022262055656854366,0.011752395804728007,0.005392361446258955,0.006761612040052156,-0.0027797224682705127,0.09792777552347626,-0.006479675899150617,0.012953836546885578,0.013686228415687434
